Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
5.8,298.48,298.48,596.96,16.1108,7.59376,5351,5408,=AVERAGE(G46:H46),
5.9,298.256,298.256,596.512,16.5081,7.03746,5411,5384,=AVERAGE(G47:H47),
6,299.824,298.704,598.528,16.8791,6.45904,5347,5361,=AVERAGE(G48:H48),
6.1,17.696,18.256,35.952,18.4098,5.80736,5864,5879,=AVERAGE(G49:H49),
6.2,267.792,260.512,528.304,17.8146,7.6785,19611,20251,=AVERAGE(G50:H50),
6.3,298.368,299.936,598.304,17.5229,8.41364,5351,5376,=AVERAGE(G51:H51),
6.4,298.592,298.368,596.96,17.2041,9.12836,5365,5385,=AVERAGE(G52:H52),
6.5,299.712,298.256,597.968,16.8583,9.82213,5384,5401,=AVERAGE(G53:H53),
6.6,298.704,298.592,597.296,16.4858,10.4945,5400,5372,=AVERAGE(G54:H54),
6.7,298.48,298.368,596.848,16.0869,11.1449,5372,5391,=AVERAGE(G55:H55),
6.8,297.808,299.376,597.184,15.662,11.773,5342,5366,=AVERAGE(G56:H56),
6.9,298.928,298.368,597.296,15.2113,12.3783,5421,5388,=AVERAGE(G57:H57),
7,298.48,298.144,596.624,14.7353,12.9603,5343,5361,=AVERAGE(G58:H58),
7.1,298.032,299.376,597.408,14.2342,13.5187,5370,5392,=AVERAGE(G59:H59),
7.2,299.6,298.704,598.304,13.7085,14.0529,5405,5366,=AVERAGE(G60:H60),
7.3,298.032,299.6,597.632,13.1585,14.5626,5380,5400,=AVERAGE(G61:H61),
7.4,298.816,298.256,597.072,12.5848,15.0475,5359,5376,=AVERAGE(G62:H62),
7.5,297.92,298.592,596.512,11.9876,15.5071,5394,5354,=AVERAGE(G63:H63),
7.6,299.824,298.592,598.416,11.3674,15.9411,5377,5391,=AVERAGE(G64:H64),
7.7,298.704,299.712,598.416,10.7248,16.3491,5355,5374,=AVERAGE(G65:H65),
7.8,298.256,298.368,596.624,10.06,16.7309,5395,5412,=AVERAGE(G66:H66),
7.9,298.704,298.592,597.296,9.37372,17.086,5378,5332,=AVERAGE(G67:H67),
8,299.376,299.6,598.976,8.66629,17.4143,5361,5377,=AVERAGE(G68:H68),
8.1,299.264,299.712,598.976,7.93823,17.7156,5343,5423,=AVERAGE(G69:H69),
8.2,298.144,298.704,596.848,7.19003,17.9894,5388,5341,=AVERAGE(G70:H70),
8.3,298.032,298.704,596.736,6.4222,18.2356,5438,5389,=AVERAGE(G71:H71),
8.4,19.488,19.824,39.312,7.03269,16.5113,4881,5910,=AVERAGE(G72:H72),
8.5,296.8,290.976,587.776,7.58918,16.1142,16783,17213,=AVERAGE(G73:H73),
8.6,256.032,258.048,514.08,7.65444,16.1142,7008,6939,=AVERAGE(G74:H74),
8.7,299.264,299.04,598.304,8.12401,15.691,5378,5395,=AVERAGE(G75:H75),
8.8,298.48,298.256,596.736,8.6375,15.242,5356,5373,=AVERAGE(G76:H76),
8.9,299.6,298.256,597.856,9.13019,14.7677,5410,5425,=AVERAGE(G77:H77),
9,298.256,299.152,597.408,9.60246,14.2682,5389,5337,=AVERAGE(G78:H78),
9.1,299.264,298.816,598.08,10.0548,13.7441,5373,5389,=AVERAGE(G79:H79),
9.2,298.592,298.256,596.848,10.4875,13.1958,5354,5369,=AVERAGE(G80:H80),
9.3,299.712,297.808,597.52,10.9011,12.6236,5338,5426,=AVERAGE(G81:H81),
9.4,298.256,299.152,597.408,11.2959,12.028,5393,5337,=AVERAGE(G82:H82),
9.5,298.368,298.144,596.512,11.6725,11.4093,5377,5393,=AVERAGE(G83:H83),
9.6,298.48,298.032,596.512,12.0311,10.7681,5440,5377,=AVERAGE(G84:H84),
9.7,298.592,299.488,598.08,12.3722,10.1049,5347,5364,=AVERAGE(G85:H85),
9.8,298.48,298.48,596.96,12.6963,9.41993,5331,5426,=AVERAGE(G86:H86),
9.9,299.488,298.592,598.08,13.0036,8.71391,5398,5331,=AVERAGE(G87:H87),
10,298.256,298.256,596.512,13.2946,7.9872,5381,5397,=AVERAGE(G88:H88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D88)
