Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
5.5,298.592,299.6,598.192,14.7636,9.13422,5357,5371,=AVERAGE(G43:H43),
5.6,297.92,299.488,597.408,15.2382,8.64172,5407,5381,=AVERAGE(G44:H44),
5.7,298.368,298.256,596.624,15.6873,8.12835,5381,5391,=AVERAGE(G45:H45),
5.8,298.368,298.256,596.624,16.1108,7.59376,5355,5365,=AVERAGE(G46:H46),
5.9,298.144,298.368,596.512,16.5081,7.03746,5416,5426,=AVERAGE(G47:H47),
6,298.368,298.368,596.736,16.8791,6.45904,5350,5360,=AVERAGE(G48:H48),
6.1,18.032,18.368,36.4,18.4098,5.80581,5869,5159,=AVERAGE(G49:H49),
6.2,299.6,292.88,592.48,17.8146,7.67852,16742,17267,=AVERAGE(G50:H50),
6.3,298.256,299.376,597.632,17.5229,8.41368,5368,5387,=AVERAGE(G51:H51),
6.4,298.592,298.928,597.52,17.2041,9.12836,5384,5354,=AVERAGE(G52:H52),
6.5,298.48,298.48,596.96,16.8583,9.82213,5403,5417,=AVERAGE(G53:H53),
6.6,298.256,299.376,597.632,16.4858,10.4945,5374,5342,=AVERAGE(G54:H54),
6.7,298.032,298.144,596.176,16.0869,11.1449,5345,5409,=AVERAGE(G55:H55),
6.8,298.256,299.04,597.296,15.662,11.773,5421,5385,=AVERAGE(G56:H56),
6.9,298.368,298.256,596.624,15.2113,12.3783,5345,5358,=AVERAGE(G57:H57),
7,299.376,298.256,597.632,14.7353,12.9603,5374,5385,=AVERAGE(G58:H58),
7.1,299.376,298.48,597.856,14.2342,13.5187,5404,5416,=AVERAGE(G59:H59),
7.2,299.152,298.704,597.856,13.7085,14.0529,5382,5339,=AVERAGE(G60:H60),
7.3,298.032,298.032,596.064,13.1585,14.5626,5357,5426,=AVERAGE(G61:H61),
7.4,299.376,298.48,597.856,12.5848,15.0475,5395,5350,=AVERAGE(G62:H62),
7.5,299.04,298.704,597.744,11.9876,15.5071,5375,5386,=AVERAGE(G63:H63),
7.6,299.152,298.368,597.52,11.3674,15.9411,5355,5366,=AVERAGE(G64:H64),
7.7,298.48,298.368,596.848,10.7248,16.3491,5394,5406,=AVERAGE(G65:H65),
7.8,298.816,297.92,596.736,10.06,16.7309,5376,5387,=AVERAGE(G66:H66),
7.9,298.256,300.048,598.304,9.37372,17.0861,5357,5373,=AVERAGE(G67:H67),
8,299.488,299.6,599.088,8.66629,17.4144,5405,5354,=AVERAGE(G68:H68),
8.1,299.152,299.376,598.528,7.93818,17.7155,5388,5400,=AVERAGE(G69:H69),
8.2,298.704,298.592,597.296,7.19003,17.9894,5371,5383,=AVERAGE(G70:H70),
8.3,298.368,298.256,596.624,6.4222,18.2356,5355,5366,=AVERAGE(G71:H71),
8.4,18.368,19.264,37.632,7.03269,16.5113,5878,5889,=AVERAGE(G72:H72),
8.5,297.248,291.536,588.784,7.58922,16.1142,16700,17189,=AVERAGE(G73:H73),
8.6,299.04,300.16,599.2,7.60009,16.1142,5423,5373,=AVERAGE(G74:H74),
8.7,299.264,298.592,597.856,8.12397,15.691,5406,5419,=AVERAGE(G75:H75),
8.8,298.256,299.488,597.744,8.63752,15.242,5315,5333,=AVERAGE(G76:H76),
8.9,298.48,298.368,596.848,9.1302,14.7677,5439,5381,=AVERAGE(G77:H77),
9,298.48,298.256,596.736,9.60246,14.2682,5350,5363,=AVERAGE(G78:H78),
9.1,299.152,299.376,598.528,10.0548,13.7441,5407,5421,=AVERAGE(G79:H79),
9.2,298.256,298.48,596.736,10.4875,13.1958,5315,5403,=AVERAGE(G80:H80),
9.3,298.368,298.592,596.96,10.9011,12.6236,5448,5312,=AVERAGE(G81:H81),
9.4,298.928,298.368,597.296,11.2959,12.028,5358,5446,=AVERAGE(G82:H82),
9.5,298.592,298.368,596.96,11.6725,11.4093,5342,5355,=AVERAGE(G83:H83),
9.6,298.368,298.592,596.96,12.0311,10.7681,5404,5418,=AVERAGE(G84:H84),
9.7,298.704,299.264,597.968,12.3722,10.1049,5390,5326,=AVERAGE(G85:H85),
9.8,298.144,299.04,597.184,12.6963,9.41993,5375,5389,=AVERAGE(G86:H86),
9.9,298.368,299.264,597.632,13.0036,8.71388,5362,5376,=AVERAGE(G87:H87),
10,298.48,298.368,596.848,13.2946,7.9872,5348,5360,=AVERAGE(G88:H88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D88)
