Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
7.1,299.376,298.032,296.128,893.536,14.2342,13.5186,5665,5640,5684,=AVERAGE(H59:J59),
7.2,294.448,297.808,297.136,889.392,13.7082,14.0529,5688,5670,5719,=AVERAGE(H60:J60),
7.3,297.136,297.248,296.576,890.96,13.1585,14.5626,5673,5703,5642,=AVERAGE(H61:J61),
7.4,295.344,298.032,296.912,890.288,12.5848,15.0475,5650,5684,5678,=AVERAGE(H62:J62),
7.5,296.24,296.8,296.128,889.168,11.9876,15.5071,5690,5662,5715,=AVERAGE(H63:J63),
7.6,294.112,294.896,297.136,886.144,11.3674,15.9411,5728,5698,5698,=AVERAGE(H64:J64),
7.7,295.792,298.48,295.344,889.616,10.7248,16.3491,5715,5686,5677,=AVERAGE(H65:J65),
7.8,296.464,295.344,296.688,888.496,10.06,16.7308,5638,5662,5662,=AVERAGE(H66:J66),
7.9,295.344,296.8,296.128,888.272,9.37372,17.086,5681,5709,5705,=AVERAGE(H67:J67),
8,300.272,299.152,299.04,898.464,8.66622,17.4143,5735,5697,5756,=AVERAGE(H68:J68),
8.1,298.144,296.352,294.784,889.28,7.9382,17.7155,5718,5740,5671,=AVERAGE(H69:J69),
8.2,296.576,295.792,297.696,890.064,7.18999,17.9894,5506,5530,5531,=AVERAGE(H70:J70),
8.3,297.92,295.68,296.912,890.512,6.42215,18.2356,5555,5576,5575,=AVERAGE(H71:J71),
8.4,18.256,19.264,18.928,56.448,7.03269,16.5113,5063,5145,5123,=AVERAGE(H72:J72),
8.5,296.352,290.64,285.04,872.032,7.58921,16.1142,16911,17331,17897,=AVERAGE(H73:J73),
8.6,297.024,298.368,298.144,893.536,7.60021,16.1142,5549,5580,5514,=AVERAGE(H74:J74),
8.7,3.024,2.688,1.568,7.28,8.12401,15.691,6288,6315,6316,=AVERAGE(H75:J75),
8.8,37.52,37.52,37.52,112.56,8.6375,15.242,174477,172565,171486,=AVERAGE(H76:J76),
8.9,0,0,0,0,9.13019,14.7677,0,0,0,=AVERAGE(H77:J77),
9,0,0,0,0,9.60246,14.2682,0,0,0,=AVERAGE(H78:J78),
9.1,0,0,0,0,10.0548,13.7442,0,0,0,=AVERAGE(H79:J79),
9.2,0,0,0,0,10.4875,13.1958,0,0,0,=AVERAGE(H80:J80),
9.3,0,0,0,0,10.9011,12.6236,0,0,0,=AVERAGE(H81:J81),
9.4,0,0,0,0,11.2959,12.028,0,0,0,=AVERAGE(H82:J82),
9.5,0,0,0,0,11.6724,11.4093,0,0,0,=AVERAGE(H83:J83),
9.6,0,0,0,0,12.0311,10.7681,0,0,0,=AVERAGE(H84:J84),
9.7,0,0,0,0,12.3722,10.1049,0,0,0,=AVERAGE(H85:J85),
9.8,0,3.584,2.8,6.384,12.6963,9.41996,0,1023938,1026610,=AVERAGE(H86:J86),
9.9,0,34.16,34.944,69.104,13.0039,8.71388,0,1027244,1028696,=AVERAGE(H87:J87),
10,0,0,0,0,13.2946,7.9872,0,0,0,=AVERAGE(H88:J88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(E7:E88)
