Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
6,296.688,298.368,296.24,891.296,16.8791,6.45902,5548,5571,5539,=AVERAGE(H48:J48),
6.1,17.36,18.592,18.592,54.544,18.4098,5.80503,6025,5336,6059,=AVERAGE(H49:J49),
6.2,267.232,253.792,259.28,780.304,17.8146,7.67848,19742,21090,20473,=AVERAGE(H50:J50),
6.3,298.48,297.136,297.024,892.64,17.5229,8.4137,5516,5544,5554,=AVERAGE(H51:J51),
6.4,296.464,297.92,298.816,893.2,17.2041,9.12838,5571,5512,5571,=AVERAGE(H52:J52),
6.5,296.576,297.024,298.368,891.968,16.8583,9.82216,5541,5572,5538,=AVERAGE(H53:J53),
6.6,297.024,297.36,295.904,890.288,16.4858,10.4945,5512,5543,5549,=AVERAGE(H54:J54),
6.7,295.568,297.92,296.464,889.952,16.0869,11.1449,5580,5514,5571,=AVERAGE(H55:J55),
6.8,297.584,297.92,298.816,894.32,15.662,11.773,5507,5535,5548,=AVERAGE(H56:J56),
6.9,297.248,297.248,296.688,891.184,15.2113,12.3783,5582,5557,5567,=AVERAGE(H57:J57),
7,296.016,297.808,298.144,891.968,14.7353,12.9603,5502,5533,5545,=AVERAGE(H58:J58),
7.1,299.376,298.144,296.688,894.208,14.2342,13.5187,5538,5507,5569,=AVERAGE(H59:J59),
7.2,296.016,298.48,297.36,891.856,13.7085,14.0529,5562,5537,5547,=AVERAGE(H60:J60),
7.3,298.816,296.24,298.032,893.088,13.1585,14.5626,5490,5564,5524,=AVERAGE(H61:J61),
7.4,296.464,298.928,295.792,891.184,12.5847,15.0475,5575,5548,5610,=AVERAGE(H62:J62),
7.5,295.68,295.456,298.592,889.728,11.9875,15.5071,5554,5519,5538,=AVERAGE(H63:J63),
7.6,296.576,297.472,297.808,891.856,11.3674,15.9411,5536,5560,5573,=AVERAGE(H64:J64),
7.7,297.024,297.472,296.576,891.072,10.7248,16.3491,5516,5540,5550,=AVERAGE(H65:J65),
7.8,298.704,296.128,296.24,891.072,10.06,16.7309,5561,5517,5530,=AVERAGE(H66:J66),
7.9,298.592,297.584,298.256,894.432,9.37372,17.0861,5542,5562,5576,=AVERAGE(H67:J67),
8,299.824,298.816,299.376,898.016,8.66629,17.4144,5527,5547,5560,=AVERAGE(H68:J68),
8.1,297.36,297.024,298.48,892.864,7.93817,17.7155,5568,5525,5540,=AVERAGE(H69:J69),
8.2,295.568,296.128,297.472,889.168,7.19003,17.9894,5549,5571,5585,=AVERAGE(H70:J70),
8.3,298.816,296.8,297.136,892.752,6.4222,18.2356,5539,5556,5503,=AVERAGE(H71:J71),
8.4,18.928,17.696,17.36,53.984,7.03269,16.5113,5017,6078,6089,=AVERAGE(H72:J72),
8.5,296.016,284.48,290.64,871.136,7.58918,16.1142,16860,17857,17484,=AVERAGE(H73:J73),
8.6,300.16,298.144,298.592,896.896,7.60222,16.1142,5541,5566,5576,=AVERAGE(H74:J74),
8.7,296.352,296.8,297.472,890.624,8.124,15.691,5581,5543,5554,=AVERAGE(H75:J75),
8.8,296.8,297.92,298.816,893.536,8.6375,15.242,5564,5526,5537,=AVERAGE(H76:J76),
8.9,297.584,296.688,297.024,891.296,9.13019,14.7676,5477,5574,5513,=AVERAGE(H77:J77),
9,295.904,298.704,296.688,891.296,9.60246,14.2682,5598,5561,5564,=AVERAGE(H78:J78),
9.1,297.584,296.8,296.24,890.624,10.0548,13.7441,5512,5539,5618,=AVERAGE(H79:J79),
9.2,296.8,297.92,295.456,890.176,10.4875,13.1958,5567,5523,5526,=AVERAGE(H80:J80),
9.3,298.48,296.464,297.92,892.864,10.9011,12.6236,5479,5577,5589,=AVERAGE(H81:J81),
9.4,298.256,297.136,297.136,892.528,11.2959,12.028,5537,5486,5571,=AVERAGE(H82:J82),
9.5,296.128,297.024,298.816,891.968,11.6725,11.4093,5594,5545,5482,=AVERAGE(H83:J83),
9.6,298.48,297.136,296.016,891.632,12.0311,10.7681,5506,5529,5614,=AVERAGE(H84:J84),
9.7,297.472,296.24,297.472,891.184,12.3722,10.1048,5567,5591,5524,=AVERAGE(H85:J85),
9.8,295.68,296.016,296.912,888.608,12.6963,9.41996,5550,5496,5587,=AVERAGE(H86:J86),
9.9,298.368,299.04,296.016,893.424,13.0036,8.71387,5460,5567,5571,=AVERAGE(H87:J87),
10,298.368,297.136,297.024,892.528,13.2946,7.98715,5526,5550,5559,=AVERAGE(H88:J88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(E7:E88)
