Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
7.1,284.704,292.432,286.496,284.256,282.912,1430.8,14.2342,13.5187,6787,6748,6773,6774,6825,=AVERAGE(J59:N59),
7.2,289.52,290.08,290.64,287.952,296.352,1454.54,13.7085,14.0529,6668,6726,6652,6707,6614,=AVERAGE(J60:N60),
7.3,290.976,286.496,291.424,295.232,286.608,1450.74,13.1585,14.5626,6707,6702,6744,6756,6738,=AVERAGE(J61:N61),
7.4,287.952,291.312,291.424,288.176,293.888,1452.75,12.5846,15.0475,6684,6693,6669,6668,6676,=AVERAGE(J62:N62),
7.5,288.624,294.784,292.544,287.84,290.528,1454.32,11.9875,15.5071,6784,6681,6709,6823,6708,=AVERAGE(J63:N63),
7.6,276.864,268.8,268.464,271.936,269.136,1355.2,11.3674,15.9411,6752,6677,6708,6722,6712,=AVERAGE(J64:N64),
7.7,269.248,278.544,283.92,273.952,294.336,1400,10.7247,16.3491,7568,7493,7333,7598,7213,=AVERAGE(J65:N65),
7.8,290.528,294.672,298.032,289.184,288.96,1461.38,10.06,16.7309,6697,6643,6677,6734,6784,=AVERAGE(J66:N66),
7.9,295.008,293.104,292.544,293.664,291.984,1466.3,9.37372,17.086,6689,6745,6711,6726,6713,=AVERAGE(J67:N67),
8,296.24,290.528,291.2,294.896,296.576,1469.44,8.66621,17.4144,6798,6790,6756,6712,6704,=AVERAGE(J68:N68),
8.1,287.168,292.096,286.16,290.64,283.92,1439.98,7.93816,17.7156,6710,6653,6734,6625,6666,=AVERAGE(J69:N69),
8.2,258.944,256.928,254.8,244.72,260.848,1276.24,7.19,17.9894,7302,7448,7625,7882,7470,=AVERAGE(J70:N70),
8.3,291.872,289.408,285.936,291.312,293.328,1451.86,6.42217,18.2356,6371,6430,6452,6413,6403,=AVERAGE(J71:N71),
8.4,1.568,5.152,14.112,10.304,3.36,34.496,7.03277,16.5113,7147,7148,7177,7188,7174,=AVERAGE(J72:N72),
8.5,293.552,288.96,276.304,272.048,284.816,1415.68,7.58921,16.1142,18678,19063,19828,20363,19373,=AVERAGE(J73:N73),
8.6,0,0,1.792,0.336,0,2.128,7.60039,16.1142,0,0,18195,7373,0,=AVERAGE(J74:N74),
8.7,288.848,280.784,270.928,275.184,265.104,1380.85,8.12397,15.691,19350,19904,20877,20369,21528,=AVERAGE(J75:N75),
8.8,290.64,292.432,294.56,290.864,290.304,1458.8,8.63752,15.242,6325,6476,6390,6458,6443,=AVERAGE(J76:N76),
8.9,293.328,292.544,295.568,296.128,290.64,1468.21,9.13021,14.7677,6509,6377,6429,6445,6482,=AVERAGE(J77:N77),
9,290.976,291.536,290.416,294.448,292.768,1460.14,9.60246,14.2682,6332,6483,6448,6337,6389,=AVERAGE(J78:N78),
9.1,295.792,291.76,290.416,291.312,292.32,1461.6,10.0548,13.7441,6389,6384,6346,6505,6427,=AVERAGE(J79:N79),
9.2,288.064,296.24,291.424,291.088,294.112,1460.93,10.4875,13.1958,6478,6299,6463,6331,6404,=AVERAGE(J80:N80),
9.3,296.352,289.408,292.096,292.88,291.648,1462.38,10.9011,12.6236,6333,6462,6438,6452,6438,=AVERAGE(J81:N81),
9.4,293.216,293.216,290.192,295.568,289.52,1461.71,11.2959,12.0279,6366,6375,6478,6360,6402,=AVERAGE(J82:N82),
9.5,287.616,295.456,295.12,290.304,289.296,1457.79,11.6725,11.4093,6471,6429,6393,6462,6450,=AVERAGE(J83:N83),
9.6,292.32,295.568,291.536,288.96,293.104,1461.49,12.0311,10.7681,6462,6328,6429,6431,6436,=AVERAGE(J84:N84),
9.7,289.856,289.408,293.664,293.216,293.552,1459.7,12.3722,10.1048,6509,6512,6410,6420,6489,=AVERAGE(J85:N85),
9.8,291.424,290.752,290.976,293.328,295.456,1461.94,12.6963,9.41996,6412,6415,6375,6394,6393,=AVERAGE(J86:N86),
9.9,292.992,291.088,292.096,293.776,290.976,1460.93,13.0036,8.71386,6393,6392,6432,6370,6352,=AVERAGE(J87:N87),
10,289.184,293.888,291.76,294.224,290.416,1459.47,13.2946,7.9872,6438,6377,6407,6345,6486,=AVERAGE(J88:N88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(G7:G88)
