Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
5.9,298.368,298.592,596.96,16.5081,7.03746,5368,5381,=AVERAGE(G47:H47),
6,297.36,299.936,597.296,16.8791,6.45903,5386,5360,=AVERAGE(G48:H48),
6.1,17.696,17.36,35.056,18.4098,5.80459,5117,5876,=AVERAGE(G49:H49),
6.2,298.48,292.096,590.576,17.8146,7.67853,16867,17339,=AVERAGE(G50:H50),
6.3,298.928,298.592,597.52,17.5229,8.41364,5366,5384,=AVERAGE(G51:H51),
6.4,298.816,298.704,597.52,17.2041,9.12836,5381,5352,=AVERAGE(G52:H52),
6.5,299.264,297.808,597.072,16.8583,9.82213,5352,5415,=AVERAGE(G53:H53),
6.6,297.92,299.6,597.52,16.4858,10.4945,5368,5342,=AVERAGE(G54:H54),
6.7,298.816,297.92,596.736,16.0869,11.1449,5392,5408,=AVERAGE(G55:H55),
6.8,299.6,298.816,598.416,15.662,11.773,5368,5384,=AVERAGE(G56:H56),
6.9,298.592,298.48,597.072,15.2113,12.3783,5392,5357,=AVERAGE(G57:H57),
7,298.48,299.04,597.52,14.7353,12.9603,5368,5386,=AVERAGE(G58:H58),
7.1,299.04,298.592,597.632,14.2342,13.5187,5399,5361,=AVERAGE(G59:H59),
7.2,299.488,298.368,597.856,13.7085,14.0529,5323,5392,=AVERAGE(G60:H60),
7.3,299.824,298.256,598.08,13.1585,14.5626,5412,5369,=AVERAGE(G61:H61),
7.4,297.92,298.48,596.4,12.5848,15.0475,5388,5405,=AVERAGE(G62:H62),
7.5,299.6,297.584,597.184,11.9876,15.5071,5372,5383,=AVERAGE(G63:H63),
7.6,298.816,298.592,597.408,11.3674,15.9411,5350,5365,=AVERAGE(G64:H64),
7.7,299.152,298.592,597.744,10.7247,16.3491,5391,5406,=AVERAGE(G65:H65),
7.8,298.032,298.368,596.4,10.06,16.7308,5371,5326,=AVERAGE(G66:H66),
7.9,298.592,299.376,597.968,9.37372,17.086,5354,5432,=AVERAGE(G67:H67),
8,299.488,299.488,598.976,8.66629,17.4143,5401,5353,=AVERAGE(G68:H68),
8.1,299.712,299.152,598.864,7.93823,17.7155,5385,5399,=AVERAGE(G69:H69),
8.2,299.264,298.032,597.296,7.19,17.9894,5368,5315,=AVERAGE(G70:H70),
8.3,298.592,299.6,598.192,6.4222,18.2356,5351,5433,=AVERAGE(G71:H71),
8.4,18.816,19.488,38.304,7.03269,16.5113,5874,4872,=AVERAGE(G72:H72),
8.5,296.688,290.752,587.44,7.58918,16.1142,16787,17284,=AVERAGE(G73:H73),
8.6,264.656,266.896,531.552,7.65419,16.1142,6573,6509,=AVERAGE(G74:H74),
8.7,299.824,298.48,598.304,8.12398,15.691,5352,5366,=AVERAGE(G75:H75),
8.8,299.152,298.256,597.408,8.63751,15.242,5400,5415,=AVERAGE(G76:H76),
8.9,299.824,298.032,597.856,9.13021,14.7677,5313,5326,=AVERAGE(G77:H77),
9,298.704,298.48,597.184,9.60246,14.2682,5435,5379,=AVERAGE(G78:H78),
9.1,298.704,298.928,597.632,10.0548,13.7442,5346,5435,=AVERAGE(G79:H79),
9.2,298.256,298.48,596.736,10.4875,13.1958,5401,5344,=AVERAGE(G80:H80),
9.3,300.16,298.48,598.64,10.9011,12.6236,5389,5401,=AVERAGE(G81:H81),
9.4,298.368,298.704,597.072,11.2959,12.0279,5369,5386,=AVERAGE(G82:H82),
9.5,298.704,298.368,597.072,11.6724,11.4093,5354,5369,=AVERAGE(G83:H83),
9.6,297.92,299.6,597.52,12.0311,10.7681,5415,5355,=AVERAGE(G84:H84),
9.7,298.928,298.368,597.296,12.3722,10.1048,5323,5416,=AVERAGE(G85:H85),
9.8,298.032,298.368,596.4,12.6963,9.41991,5386,5322,=AVERAGE(G86:H86),
9.9,299.04,298.256,597.296,13.0036,8.71389,5374,5387,=AVERAGE(G87:H87),
10,299.04,298.816,597.856,13.2946,7.9872,5360,5374,=AVERAGE(G88:H88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D88)
