Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
4.4,298.144,295.904,297.36,891.408,7.98105,13.297,5554,5540,5570,=AVERAGE(H32:J32),
4.5,296.352,295.456,297.136,888.944,8.70795,13.0061,5664,5681,5682,=AVERAGE(H33:J33),
4.6,295.792,296.912,296.8,889.504,9.41411,12.6989,5706,5697,5691,=AVERAGE(H34:J34),
4.7,294.896,294.896,294.448,884.24,10.0992,12.375,5725,5711,5733,=AVERAGE(H35:J35),
4.8,296.016,298.816,297.584,892.416,10.7627,12.034,5689,5647,5668,=AVERAGE(H36:J36),
4.9,294.448,297.136,295.344,886.928,11.404,11.6755,5714,5701,5720,=AVERAGE(H37:J37),
5,295.792,293.216,294.224,883.232,12.0229,11.2991,5717,5760,5751,=AVERAGE(H38:J38),
5.1,295.12,295.792,294.56,885.472,12.6191,10.9044,5719,5735,5719,=AVERAGE(H39:J39),
5.2,297.36,293.552,297.808,888.72,13.1911,10.491,5657,5664,5693,=AVERAGE(H40:J40),
5.3,295.456,298.816,296.016,890.288,13.7397,10.0585,5696,5679,5658,=AVERAGE(H41:J41),
5.4,296.352,298.48,297.584,892.416,14.2639,9.60634,5670,5649,5667,=AVERAGE(H42:J42),
5.5,295.568,296.464,296.24,888.272,14.7636,9.13424,5680,5693,5673,=AVERAGE(H43:J43),
5.6,299.152,294.896,296.016,890.064,15.2382,8.64172,5700,5664,5685,=AVERAGE(H44:J44),
5.7,295.008,298.368,296.912,890.288,15.6875,8.12836,5710,5685,5702,=AVERAGE(H45:J45),
5.8,294.56,294.336,293.216,882.112,16.1108,7.59376,5688,5739,5756,=AVERAGE(H46:J46),
5.9,297.136,296.8,297.92,891.856,16.5081,7.03743,5713,5680,5658,=AVERAGE(H47:J47),
6,295.456,293.44,297.024,885.92,16.8791,6.45904,5690,5741,5720,=AVERAGE(H48:J48),
6.1,19.488,19.824,20.384,59.696,18.4098,5.80709,6124,5473,5508,=AVERAGE(H49:J49),
6.2,262.304,259.728,252.896,774.928,17.8145,7.67848,20098,20530,21223,=AVERAGE(H50:J50),
6.3,298.032,295.904,297.136,891.072,17.5229,8.41364,5663,5674,5655,=AVERAGE(H51:J51),
6.4,296.464,296.576,297.808,890.848,17.2041,9.1284,5675,5644,5669,=AVERAGE(H52:J52),
6.5,295.904,296.128,298.144,890.176,16.8583,9.82213,5691,5707,5686,=AVERAGE(H53:J53),
6.6,297.92,297.92,296.24,892.08,16.4858,10.4945,5668,5683,5651,=AVERAGE(H54:J54),
6.7,291.872,291.424,290.192,873.488,16.0869,11.1449,5779,5793,5810,=AVERAGE(H55:J55),
6.8,295.232,299.04,296.128,890.4,15.662,11.773,5660,5633,5697,=AVERAGE(H56:J56),
6.9,295.792,296.016,297.696,889.504,15.2113,12.3783,5688,5702,5675,=AVERAGE(H57:J57),
7,295.904,298.928,296.352,891.184,14.7353,12.9603,5664,5632,5646,=AVERAGE(H58:J58),
7.1,298.144,295.344,297.36,890.848,14.2342,13.5186,5699,5706,5676,=AVERAGE(H59:J59),
7.2,297.584,294,296.464,888.048,13.7084,14.0529,5675,5681,5705,=AVERAGE(H60:J60),
7.3,295.904,297.248,297.248,890.4,13.1585,14.5626,5650,5666,5629,=AVERAGE(H61:J61),
7.4,295.344,297.584,297.472,890.4,12.5848,15.0475,5684,5701,5719,=AVERAGE(H62:J62),
7.5,298.368,296.352,294.672,889.392,11.9875,15.5071,5670,5679,5693,=AVERAGE(H63:J63),
7.6,296.016,294.336,296.128,886.48,11.3674,15.9411,5705,5655,5676,=AVERAGE(H64:J64),
7.7,296.352,296.352,294.224,886.928,10.7247,16.3491,5687,5699,5713,=AVERAGE(H65:J65),
7.8,296.8,296.352,295.232,888.384,10.06,16.7309,5731,5681,5697,=AVERAGE(H66:J66),
7.9,297.696,295.344,294.784,887.824,9.37367,17.086,5655,5723,5678,=AVERAGE(H67:J67),
8,299.376,300.16,299.376,898.912,8.66625,17.4144,5702,5653,5731,=AVERAGE(H68:J68),
8.1,298.592,297.136,295.568,891.296,7.93818,17.7155,5685,5757,5708,=AVERAGE(H69:J69),
8.2,296.912,295.456,296.8,889.168,7.19003,17.9894,5536,5545,5565,=AVERAGE(H70:J70),
8.3,299.04,296.464,296.576,892.08,6.4222,18.2356,5586,5527,5544,=AVERAGE(H71:J71),
8.4,18.928,19.824,19.824,58.576,7.03269,16.5113,5130,5189,5206,=AVERAGE(H72:J72),
8.5,295.344,289.52,283.696,868.56,7.58918,16.1142,16894,17442,17880,=AVERAGE(H73:J73),
8.6,298.032,296.8,299.824,894.656,7.60021,16.1142,5579,5592,5553,=AVERAGE(H74:J74),
8.7,297.808,296.464,296.576,890.848,8.12397,15.691,5557,5570,5520,=AVERAGE(H75:J75),
8.8,297.248,297.92,296.464,891.632,8.6375,15.242,5533,5551,5566,=AVERAGE(H76:J76),
8.9,298.256,298.48,296.128,892.864,9.13019,14.7676,5584,5531,5543,=AVERAGE(H77:J77),
9,296.24,297.136,297.024,890.4,9.60249,14.2682,5487,5505,5595,=AVERAGE(H78:J78),
9.1,296.8,298.928,298.256,893.984,10.0548,13.7441,5613,5560,5505,=AVERAGE(H79:J79),
9.2,296.24,296.128,298.928,891.296,10.4875,13.1958,5520,5534,5559,=AVERAGE(H80:J80),
9.3,296.464,299.152,297.696,893.312,10.9011,12.6236,5575,5521,5536,=AVERAGE(H81:J81),
9.4,295.792,298.592,295.904,890.288,11.2959,12.028,5556,5500,5511,=AVERAGE(H82:J82),
9.5,297.808,298.928,297.584,894.32,11.6724,11.4093,5543,5557,5572,=AVERAGE(H83:J83),
9.6,295.68,295.68,297.36,888.72,12.0311,10.7681,5520,5531,5554,=AVERAGE(H84:J84),
9.7,298.256,297.248,296.128,891.632,12.3722,10.1048,5586,5517,5533,=AVERAGE(H85:J85),
9.8,296.576,298.592,298.368,893.536,12.6963,9.41992,5487,5582,5520,=AVERAGE(H86:J86),
9.9,296.128,298.256,296.24,890.624,13.0036,8.71391,5630,5485,5578,=AVERAGE(H87:J87),
10,298.032,296.016,296.576,890.624,13.2946,7.9872,5538,5543,5563,=AVERAGE(H88:J88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(E7:E88)
