Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
5.7,296.688,292.992,295.008,296.352,1181.04,15.6874,8.12835,5787,5850,5800,5781,=AVERAGE(I45:L45),
5.8,294.112,295.68,294.112,296.912,1180.82,16.1108,7.59373,5838,5829,5855,5836,=AVERAGE(I46:L46),
5.9,294.336,295.12,295.12,298.032,1182.61,16.5081,7.03746,5815,5845,5790,5769,=AVERAGE(I47:L47),
6,294.56,296.576,294.336,296.352,1181.82,16.8791,6.45901,5835,5824,5851,5826,=AVERAGE(I48:L48),
6.1,21.056,18.592,18.256,18.928,76.832,18.4098,5.80459,5691,5637,6328,5652,=AVERAGE(I49:L49),
6.2,254.464,238,250.096,242.816,985.376,17.8146,7.67852,21071,23041,21658,22498,=AVERAGE(I50:L50),
6.3,290.752,294.336,296.016,293.888,1174.99,17.5229,8.41404,6031,6037,6018,5988,=AVERAGE(I51:L51),
6.4,296.128,292.88,293.328,291.984,1174.32,17.2041,9.12841,5970,6056,6034,6051,=AVERAGE(I52:L52),
6.5,290.304,287.952,292.096,290.416,1160.77,16.8583,9.82216,6127,6120,6056,6170,=AVERAGE(I53:L53),
6.6,296.688,297.696,293.216,292.208,1179.81,16.4858,10.4945,5972,5971,6036,6006,=AVERAGE(I54:L54),
6.7,292.432,296.128,294.896,295.68,1179.14,16.0869,11.1449,6041,6041,6017,6039,=AVERAGE(I55:L55),
6.8,293.552,292.88,296.352,295.008,1177.79,15.662,11.773,6023,6013,5998,6016,=AVERAGE(I56:L56),
6.9,294.896,296.464,295.008,293.328,1179.7,15.2113,12.3783,6005,5998,5973,5991,=AVERAGE(I57:L57),
7,296.688,292.992,294.56,293.552,1177.79,14.7352,12.9603,5988,6022,6004,6023,=AVERAGE(I58:L58),
7.1,296.016,295.904,298.816,291.872,1182.61,14.2342,13.5187,5967,6008,5991,5999,=AVERAGE(I59:L59),
7.2,291.088,294,293.888,294.224,1173.2,13.7085,14.0529,6050,6039,6018,6039,=AVERAGE(I60:L60),
7.3,294.784,291.536,297.136,295.12,1178.58,13.1585,14.5627,5983,6017,5949,5966,=AVERAGE(I61:L61),
7.4,291.424,296.128,291.872,296.688,1176.11,12.5847,15.0476,6017,6007,6035,6006,=AVERAGE(I62:L62),
7.5,295.232,295.568,295.792,292.768,1179.36,11.9875,15.5071,6007,5988,6025,6040,=AVERAGE(I63:L63),
7.6,295.344,295.008,293.552,295.792,1179.7,11.3674,15.9411,5991,6028,6005,6029,=AVERAGE(I64:L64),
7.7,291.648,294.784,293.888,294.448,1174.77,10.7247,16.3491,6030,6072,6050,6010,=AVERAGE(I65:L65),
7.8,293.664,294.56,292.544,296.016,1176.78,10.06,16.7309,6019,5935,5973,5997,=AVERAGE(I66:L66),
7.9,296.464,296.464,296.128,293.664,1182.72,9.37368,17.086,6009,5983,6024,6039,=AVERAGE(I67:L67),
8,299.712,299.152,299.712,298.256,1196.83,8.66629,17.4144,6000,6033,6016,5970,=AVERAGE(I68:L68),
8.1,289.52,295.344,293.216,295.792,1173.87,7.93823,17.7155,6036,6078,5992,6077,=AVERAGE(I69:L69),
8.2,292.992,289.968,295.008,294.336,1172.3,7.19003,17.9894,6094,6125,6176,6063,=AVERAGE(I70:L70),
8.3,297.136,293.888,293.776,291.2,1176,6.42216,18.2356,6023,5987,5968,6047,=AVERAGE(I71:L71),
8.4,20.72,24.864,20.16,22.512,88.256,7.03269,16.5113,5469,6444,6426,5576,=AVERAGE(I72:L72),
8.5,295.008,276.864,290.192,283.808,1145.87,7.58918,16.1142,17289,18661,17623,18152,=AVERAGE(I73:L73),
8.6,256.928,249.2,252.56,258.944,1017.63,7.65514,16.1142,7509,7901,7702,7461,=AVERAGE(I74:L74),
8.7,295.68,294.784,293.104,296.352,1179.92,8.12397,15.691,5964,6079,6048,6003,=AVERAGE(I75:L75),
8.8,276.416,280.784,277.872,274.288,1109.36,8.6375,15.242,6425,6402,6447,6461,=AVERAGE(I76:L76),
8.9,294,295.344,292.208,294.784,1176.34,9.13021,14.7676,5932,5983,6020,5971,=AVERAGE(I77:L77),
9,295.456,293.44,293.44,292.656,1174.99,9.60248,14.2682,5989,6033,6007,6093,=AVERAGE(I78:L78),
9.1,290.304,287.84,288.4,284.704,1151.25,10.0548,13.7442,6111,6155,6130,6141,=AVERAGE(I79:L79),
9.2,294.784,292.88,295.232,291.984,1174.88,10.4875,13.1958,5957,6002,5981,5991,=AVERAGE(I80:L80),
9.3,295.456,292.208,294,294.336,1176,10.9011,12.6235,6018,6060,6037,6055,=AVERAGE(I81:L81),
9.4,298.032,294.672,292.992,290.528,1176.22,11.2959,12.0279,6008,6050,6021,6034,=AVERAGE(I82:L82),
9.5,291.536,293.552,295.232,296.352,1176.67,11.6725,11.4093,5982,6034,6012,5954,=AVERAGE(I83:L83),
9.6,293.104,295.344,295.68,294.448,1178.58,12.0311,10.7681,6050,5946,5998,6090,=AVERAGE(I84:L84),
9.7,293.328,296.576,294.224,295.344,1179.47,12.3722,10.1048,6038,6089,6061,6001,=AVERAGE(I85:L85),
9.8,294.336,295.792,297.36,292.208,1179.7,12.6963,9.41996,5948,5996,5975,5981,=AVERAGE(I86:L86),
9.9,294.224,294.224,294.112,296.352,1178.91,13.0036,8.71388,6096,6060,6036,6055,=AVERAGE(I87:L87),
10,291.424,288.064,291.648,291.088,1162.22,13.2946,7.9872,5999,6038,6019,6117,=AVERAGE(I88:L88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(F7:F88)
