Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
6.7,298.368,298.368,596.736,16.0869,11.1449,5395,5422,=AVERAGE(G55:H55),
6.8,298.704,298.816,597.52,15.662,11.773,5358,5336,=AVERAGE(G56:H56),
6.9,298.592,299.152,597.744,15.2113,12.3783,5371,5399,=AVERAGE(G57:H57),
7,298.256,299.04,597.296,14.7353,12.9603,5386,5363,=AVERAGE(G58:H58),
7.1,298.592,298.256,596.848,14.2342,13.5186,5406,5377,=AVERAGE(G59:H59),
7.2,298.368,298.704,597.072,13.7085,14.0529,5373,5399,=AVERAGE(G60:H60),
7.3,298.032,299.04,597.072,13.1585,14.5626,5340,5368,=AVERAGE(G61:H61),
7.4,299.936,298.368,598.304,12.5847,15.0475,5370,5390,=AVERAGE(G62:H62),
7.5,298.144,298.368,596.512,11.9876,15.5071,5392,5360,=AVERAGE(G63:H63),
7.6,299.824,299.04,598.864,11.3674,15.9411,5369,5390,=AVERAGE(G64:H64),
7.7,299.264,297.808,597.072,10.7248,16.3491,5398,5418,=AVERAGE(G65:H65),
7.8,298.48,299.488,597.968,10.06,16.7308,5370,5336,=AVERAGE(G66:H66),
7.9,298.256,298.592,596.848,9.37372,17.086,5344,5367,=AVERAGE(G67:H67),
8,299.376,299.376,598.752,8.66629,17.4143,5383,5405,=AVERAGE(G68:H68),
8.1,298.816,299.04,597.856,7.93823,17.7155,5357,5380,=AVERAGE(G69:H69),
8.2,299.6,298.144,597.744,7.19003,17.9894,5399,5418,=AVERAGE(G70:H70),
8.3,298.368,299.488,597.856,6.42218,18.2356,5374,5334,=AVERAGE(G71:H71),
8.4,20.048,20.384,40.432,7.03269,16.5113,5109,6102,=AVERAGE(G72:H72),
8.5,297.024,291.2,588.224,7.58918,16.1142,16743,17162,=AVERAGE(G73:H73),
8.6,299.264,300.384,599.648,7.59994,16.1142,5368,5330,=AVERAGE(G74:H74),
8.7,298.256,299.264,597.52,8.12397,15.691,5407,5434,=AVERAGE(G75:H75),
8.8,298.144,298.592,596.736,8.63752,15.242,5383,5339,=AVERAGE(G76:H76),
8.9,299.04,298.592,597.632,9.13019,14.7677,5361,5383,=AVERAGE(G77:H77),
9,297.808,299.152,596.96,9.60248,14.2682,5405,5432,=AVERAGE(G78:H78),
9.1,298.48,298.368,596.848,10.0548,13.7442,5385,5336,=AVERAGE(G79:H79),
9.2,298.816,298.48,597.296,10.4875,13.1958,5364,5385,=AVERAGE(G80:H80),
9.3,298.704,298.592,597.296,10.9011,12.6236,5416,5363,=AVERAGE(G81:H81),
9.4,299.264,298.368,597.632,11.2959,12.0279,5322,5416,=AVERAGE(G82:H82),
9.5,297.696,299.488,597.184,11.6724,11.4093,5372,5399,=AVERAGE(G83:H83),
9.6,299.488,298.592,598.08,12.0311,10.7681,5357,5377,=AVERAGE(G84:H84),
9.7,298.816,298.032,596.848,12.3722,10.1049,5413,5355,=AVERAGE(G85:H85),
9.8,299.04,298.704,597.744,12.6963,9.41996,5396,5416,=AVERAGE(G86:H86),
9.9,298.816,299.152,597.968,13.0036,8.71391,5377,5319,=AVERAGE(G87:H87),
10,299.376,298.256,597.632,13.2946,7.9872,5361,5378,=AVERAGE(G88:H88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D88)
