Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),User6_Tput(Mbps),User7_Tput(Mbps),User8_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),User6_latency(µs),User7_latency(µs),User8_latency(µs),Avg_latency(µs),
12.6,220.304,217.056,238,228.144,227.92,238.448,230.272,231.392,1831.54,4.53611,17.8518,14.394,15.0139,8938,8948,9110,8863,9089,9230,8896,9342,=AVERAGE(M114:T114),
12.7,233.968,235.088,226.016,242.48,235.088,224.336,227.808,224.672,1849.46,5.18527,17.5638,14.394,15.0139,9061,8968,8869,8987,9092,9107,8995,9115,=AVERAGE(M115:T115),
12.8,234.08,233.296,224.336,227.136,230.048,244.384,232.96,235.424,1861.66,5.20019,17.5638,14.394,15.0139,9057,9070,9317,9413,9083,9017,9107,9121,=AVERAGE(M116:T116),
12.9,223.664,226.016,239.792,221.312,236.768,224.672,235.088,235.424,1842.74,5.82323,17.2486,14.394,15.0139,9159,8944,8992,9183,9085,9099,8995,9007,=AVERAGE(M117:T117),
13,229.712,230.048,219.968,232.288,228.928,233.296,232.288,230.272,1836.8,6.41371,16.9064,14.394,15.0139,9046,8944,9075,9300,8959,9103,8985,8994,=AVERAGE(M118:T118),
13.1,234.64,234.976,231.728,223.44,232.176,235.312,219.408,226.8,1838.48,6.99385,16.5375,14.394,15.0139,8934,9058,9083,8826,8958,8989,9199,9215,=AVERAGE(M119:T119),
13.2,229.376,225.344,235.2,234.864,226.912,229.824,231.616,218.736,1831.87,7.55183,16.1422,14.394,15.0139,9037,9163,9083,9068,9062,8975,8974,9087,=AVERAGE(M120:T120),
13.3,226.576,227.136,227.136,234.08,231.504,222.656,223.328,241.92,1834.34,8.08809,15.7207,14.394,15.0139,9268,9043,8952,9179,9178,8958,9195,8884,=AVERAGE(M121:T121),
13.4,237.552,241.136,219.968,225.456,232.96,233.52,229.152,224.112,1843.86,8.60306,15.2735,14.394,15.0139,9039,9053,9181,9172,8944,9084,8960,9083,=AVERAGE(M122:T122),
13.5,223.216,224.56,229.712,222.432,236.32,233.408,228.592,236.096,1834.34,9.09716,14.8009,14.394,15.0139,9266,9033,9304,9292,9059,8963,9192,8975,=AVERAGE(M123:T123),
