Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
7.1,298.256,299.712,597.968,14.2342,13.5186,5378,5394,=AVERAGE(G59:H59),
7.2,299.04,298.256,597.296,13.7085,14.0529,5356,5367,=AVERAGE(G60:H60),
7.3,300.16,298.144,598.304,13.1585,14.5626,5390,5399,=AVERAGE(G61:H61),
7.4,299.04,298.256,597.296,12.5848,15.0475,5366,5377,=AVERAGE(G62:H62),
7.5,298.256,299.264,597.52,11.9876,15.5071,5342,5357,=AVERAGE(G63:H63),
7.6,297.92,299.264,597.184,11.3674,15.9411,5379,5394,=AVERAGE(G64:H64),
7.7,298.48,299.04,597.52,10.7247,16.3491,5420,5374,=AVERAGE(G65:H65),
7.8,299.152,298.704,597.856,10.06,16.7308,5342,5353,=AVERAGE(G66:H66),
7.9,298.144,298.256,596.4,9.37372,17.086,5382,5395,=AVERAGE(G67:H67),
8,299.488,299.488,598.976,8.66629,17.4143,5367,5379,=AVERAGE(G68:H68),
8.1,298.704,299.376,598.08,7.93823,17.7155,5412,5361,=AVERAGE(G69:H69),
8.2,299.936,298.144,598.08,7.18998,17.9894,5398,5406,=AVERAGE(G70:H70),
8.3,298.144,299.936,598.08,6.4222,18.2356,5445,5459,=AVERAGE(G71:H71),
8.4,18.928,19.152,38.08,7.03269,16.5113,5902,5913,=AVERAGE(G72:H72),
8.5,293.552,287.84,581.392,7.58918,16.1142,16974,17479,=AVERAGE(G73:H73),
8.6,258.384,260.176,518.56,7.65484,16.1142,7007,6859,=AVERAGE(G74:H74),
8.7,298.704,298.816,597.52,8.12397,15.691,5316,5399,=AVERAGE(G75:H75),
8.8,298.816,299.152,597.968,8.6375,15.242,5434,5379,=AVERAGE(G76:H76),
8.9,298.144,299.152,597.296,9.13022,14.7676,5344,5359,=AVERAGE(G77:H77),
9,297.92,299.152,597.072,9.60246,14.2682,5396,5411,=AVERAGE(G78:H78),
9.1,299.152,298.144,597.296,10.0548,13.7441,5380,5391,=AVERAGE(G79:H79),
9.2,298.928,298.48,597.408,10.4875,13.1958,5362,5374,=AVERAGE(G80:H80),
9.3,298.928,298.592,597.52,10.9011,12.6236,5344,5356,=AVERAGE(G81:H81),
9.4,298.368,299.376,597.744,11.2959,12.028,5401,5416,=AVERAGE(G82:H82),
9.5,297.696,299.488,597.184,11.6724,11.4093,5383,5323,=AVERAGE(G83:H83),
9.6,298.256,298.704,596.96,12.0311,10.7681,5368,5381,=AVERAGE(G84:H84),
9.7,299.376,298.928,598.304,12.3722,10.1049,5434,5366,=AVERAGE(G85:H85),
9.8,299.152,298.48,597.632,12.6963,9.41996,5339,5429,=AVERAGE(G86:H86),
9.9,298.48,299.376,597.856,13.0036,8.71391,5403,5336,=AVERAGE(G87:H87),
10,298.48,298.704,597.184,13.2946,7.98715,5389,5400,=AVERAGE(G88:H88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D88)
