Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
6.6,299.376,298.144,597.52,16.4858,10.4945,5387,5399,=AVERAGE(G54:H54),
6.7,298.368,298.256,596.624,16.0869,11.1449,5357,5371,=AVERAGE(G55:H55),
6.8,298.256,298.256,596.512,15.662,11.773,5380,5394,=AVERAGE(G56:H56),
6.9,298.48,299.936,598.416,15.2113,12.3783,5407,5372,=AVERAGE(G57:H57),
7,299.712,298.032,597.744,14.7353,12.9603,5332,5342,=AVERAGE(G58:H58),
7.1,297.92,299.488,597.408,14.2342,13.5186,5411,5373,=AVERAGE(G59:H59),
7.2,298.368,298.144,596.512,13.7085,14.0529,5390,5401,=AVERAGE(G60:H60),
7.3,299.376,298.368,597.744,13.1585,14.5626,5370,5380,=AVERAGE(G61:H61),
7.4,297.92,299.264,597.184,12.5848,15.0475,5345,5360,=AVERAGE(G62:H62),
7.5,298.48,298.592,597.072,11.9875,15.5071,5382,5394,=AVERAGE(G63:H63),
7.6,298.48,298.816,597.296,11.3674,15.9411,5362,5375,=AVERAGE(G64:H64),
7.7,298.368,299.712,598.08,10.7248,16.3491,5402,5357,=AVERAGE(G65:H65),
7.8,298.48,298.032,596.512,10.06,16.7309,5384,5395,=AVERAGE(G66:H66),
7.9,298.592,298.48,597.072,9.37372,17.086,5366,5377,=AVERAGE(G67:H67),
8,299.488,299.488,598.976,8.66629,17.4144,5413,5424,=AVERAGE(G68:H68),
8.1,299.712,298.592,598.304,7.93823,17.7155,5334,5343,=AVERAGE(G69:H69),
8.2,298.592,298.816,597.408,7.18999,17.9894,5379,5390,=AVERAGE(G70:H70),
8.3,299.488,298.032,597.52,6.42215,18.2356,5364,5373,=AVERAGE(G71:H71),
8.4,19.824,20.048,39.872,7.03269,16.5113,5885,5896,=AVERAGE(G72:H72),
8.5,261.632,255.92,517.552,7.58921,16.1142,19991,20542,=AVERAGE(G73:H73),
8.6,299.152,300.608,599.76,7.59994,16.1142,5388,5406,=AVERAGE(G74:H74),
8.7,298.48,298.256,596.736,8.12397,15.691,5366,5380,=AVERAGE(G75:H75),
8.8,298.368,298.592,596.96,8.6375,15.242,5416,5361,=AVERAGE(G76:H76),
8.9,298.704,299.6,598.304,9.13019,14.7676,5328,5344,=AVERAGE(G77:H77),
9,297.92,298.592,596.512,9.6025,14.2682,5378,5393,=AVERAGE(G78:H78),
9.1,298.704,299.04,597.744,10.0548,13.7442,5435,5376,=AVERAGE(G79:H79),
9.2,297.36,299.936,597.296,10.4875,13.1958,5342,5360,=AVERAGE(G80:H80),
9.3,298.592,297.92,596.512,10.9011,12.6236,5402,5413,=AVERAGE(G81:H81),
9.4,298.48,298.144,596.624,11.2959,12.028,5386,5397,=AVERAGE(G82:H82),
9.5,299.264,298.928,598.192,11.6724,11.4093,5372,5383,=AVERAGE(G83:H83),
9.6,298.592,299.6,598.192,12.0311,10.7681,5354,5368,=AVERAGE(G84:H84),
9.7,298.48,298.256,596.736,12.3722,10.1049,5417,5350,=AVERAGE(G85:H85),
9.8,298.592,299.04,597.632,12.6963,9.41996,5323,5415,=AVERAGE(G86:H86),
9.9,299.6,298.592,598.192,13.0036,8.71391,5390,5319,=AVERAGE(G87:H87),
10,298.032,299.152,597.184,13.2946,7.9872,5373,5387,=AVERAGE(G88:H88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D88)
