Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
3.4,290.752,290.64,293.776,292.88,292.544,1460.59,9.58647,16.2156,6442,6422,6424,6437,6411,=AVERAGE(J22:N22),
3.5,291.872,296.24,291.312,290.192,291.536,1461.15,9.11347,16.2511,6410,6353,6416,6450,6481,=AVERAGE(J23:N23),
3.6,291.312,293.888,296.128,294.784,293.776,1469.89,8.62007,16.2793,6378,6433,6388,6425,6494,=AVERAGE(J24:N24),
3.7,296.8,296.464,294.56,296.688,296.016,1480.53,8.10581,16.2999,6425,6368,6394,6420,6450,=AVERAGE(J25:N25),
3.8,290.976,294.896,295.904,291.088,291.2,1464.06,7.57027,16.3127,6420,6384,6392,6409,6439,=AVERAGE(J26:N26),
3.9,286.496,294.224,288.96,291.872,287.28,1448.83,7.01303,16.3175,6425,6483,6383,6366,6437,=AVERAGE(J27:N27),
4,288.176,287.728,294.56,290.752,288.064,1449.28,6.43366,16.3141,6393,6442,6375,6396,6398,=AVERAGE(J28:N28),
4.1,289.968,287.504,285.376,286.72,289.184,1438.75,5.83174,16.3021,6362,6357,6372,6377,6387,=AVERAGE(J29:N29),
4.2,22.736,17.36,25.2,29.12,26.096,120.512,7.23397,13.572,8813,7698,8350,8150,8326,=AVERAGE(J30:N30),
4.3,295.68,288.512,284.704,272.384,278.992,1420.27,7.24912,13.572,17747,18404,18664,19603,19072,=AVERAGE(J31:N31),
4.4,289.296,291.2,289.744,288.736,291.984,1450.96,7.99584,13.297,6436,6448,6471,6486,6433,=AVERAGE(J32:N32),
4.5,294,292.544,292.544,290.528,287.168,1456.78,8.70794,13.0061,6336,6454,6452,6464,6474,=AVERAGE(J33:N33),
4.6,290.528,292.88,293.888,293.552,290.864,1461.71,9.41415,12.6989,6481,6403,6371,6358,6461,=AVERAGE(J34:N34),
4.7,295.68,296.576,290.976,287.056,290.976,1461.26,10.0992,12.375,6325,6361,6432,6470,6409,=AVERAGE(J35:N35),
4.8,291.984,290.864,289.968,291.984,293.216,1458.02,10.7627,12.034,6360,6358,6478,6404,6427,=AVERAGE(J36:N36),
4.9,290.528,293.44,296.352,289.52,291.088,1460.93,11.4041,11.6755,6444,6416,6353,6483,6440,=AVERAGE(J37:N37),
5,294.224,290.416,287.952,297.024,293.552,1463.17,12.0229,11.2991,6346,6469,6421,6360,6436,=AVERAGE(J38:N38),
5.1,293.552,295.904,289.296,288.176,291.424,1458.35,12.6187,10.9044,6442,6375,6490,6468,6424,=AVERAGE(J39:N39),
5.2,292.992,289.072,294.112,291.088,296.576,1463.84,13.1911,10.491,6480,6429,6358,6438,6325,=AVERAGE(J40:N40),
5.3,291.088,287.616,293.216,291.76,295.232,1458.91,13.7397,10.0584,6409,6467,6390,6478,6424,=AVERAGE(J41:N41),
5.4,294.448,294.336,291.984,290.08,287.728,1458.58,14.264,9.60631,6459,6374,6466,6481,6448,=AVERAGE(J42:N42),
5.5,289.968,295.232,291.2,296.016,290.304,1462.72,14.7636,9.13424,6384,6381,6356,6308,6421,=AVERAGE(J43:N43),
5.6,290.08,292.992,295.456,292.096,291.088,1461.71,15.2382,8.64172,6435,6384,6371,6460,6391,=AVERAGE(J44:N44),
5.7,295.904,290.192,292.32,291.312,292.432,1462.16,15.6874,8.12834,6378,6431,6496,6431,6444,=AVERAGE(J45:N45),
5.8,291.312,292.096,291.984,290.864,295.344,1461.6,16.1108,7.59373,6426,6451,6388,6487,6422,=AVERAGE(J46:N46),
5.9,287.728,296.8,292.32,292.656,291.312,1460.82,16.5081,7.03746,6440,6265,6360,6337,6385,=AVERAGE(J47:N47),
6,294.56,290.752,292.096,294.448,292.544,1464.4,16.8791,6.45902,6473,6485,6464,6398,6492,=AVERAGE(J48:N48),
6.1,15.904,17.696,20.384,20.384,20.72,95.088,18.4098,5.80459,6088,6189,6305,6321,6343,=AVERAGE(J49:N49),
6.2,250.432,241.472,229.488,240.464,226.8,1188.66,17.8145,7.67854,22067,22901,24339,23176,24765,=AVERAGE(J50:N50),
6.3,289.296,288.624,287.504,292.544,290.528,1448.5,17.5229,8.41364,6629,6652,6681,6653,6718,=AVERAGE(J51:N51),
6.4,291.312,290.976,290.528,286.048,284.816,1443.68,17.2041,9.12841,6704,6727,6710,6709,6779,=AVERAGE(J52:N52),
6.5,285.488,292.656,291.648,295.68,292.208,1457.68,16.8583,9.82254,6674,6662,6690,6704,6676,=AVERAGE(J53:N53),
6.6,279.216,278.88,279.104,275.968,286.048,1399.22,16.4858,10.4945,6900,6870,6900,6904,6839,=AVERAGE(J54:N54),
6.7,295.232,295.456,291.872,289.744,286.832,1459.14,16.0869,11.1449,6656,6678,6702,6655,6722,=AVERAGE(J55:N55),
6.8,287.952,292.768,285.712,293.44,291.872,1451.74,15.662,11.773,6727,6704,6723,6741,6660,=AVERAGE(J56:N56),
6.9,294.56,291.312,291.536,288.176,288.288,1453.87,15.2113,12.3783,6617,6632,6663,6663,6736,=AVERAGE(J57:N57),
7,286.384,291.088,291.2,286.832,287.84,1443.34,14.7352,12.9603,6745,6718,6695,6748,6771,=AVERAGE(J58:N58),
7.1,282.016,287.616,289.856,284.144,283.024,1426.66,14.2342,13.5187,6837,6751,6675,6838,6859,=AVERAGE(J59:N59),
7.2,290.64,292.096,288.512,288.736,294.112,1454.1,13.7085,14.053,6669,6688,6710,6665,6642,=AVERAGE(J60:N60),
7.3,285.6,287.616,293.104,293.776,288.4,1448.5,13.1585,14.5627,6703,6665,6701,6656,6667,=AVERAGE(J61:N61),
7.4,289.184,295.232,284.928,289.968,293.328,1452.64,12.5848,15.0475,6751,6718,6789,6803,6771,=AVERAGE(J62:N62),
7.5,289.296,290.08,293.776,287.28,293.328,1453.76,11.9876,15.5074,6681,6638,6672,6670,6584,=AVERAGE(J63:N63),
7.6,289.856,293.888,288.848,291.76,289.184,1453.54,11.3674,15.9411,6668,6628,6708,6720,6734,=AVERAGE(J64:N64),
7.7,289.296,289.072,289.072,288.624,290.304,1446.37,10.7248,16.3491,6774,6786,6815,6823,6842,=AVERAGE(J65:N65),
7.8,286.608,286.944,286.496,288.176,289.296,1437.52,10.06,16.7309,6761,6836,6803,6689,6770,=AVERAGE(J66:N66),
7.9,292.656,294.672,291.872,292.096,294.112,1465.41,9.37369,17.086,6634,6589,6675,6681,6641,=AVERAGE(J67:N67),
8,295.792,297.248,294.112,294.448,295.456,1477.06,8.66625,17.4144,6687,6701,6664,6670,6689,=AVERAGE(J68:N68),
8.1,287.28,277.2,277.984,285.712,283.696,1411.87,7.93823,17.7156,6728,6729,6759,6774,6788,=AVERAGE(J69:N69),
8.2,260.4,257.712,253.456,264.208,250.544,1286.32,7.19003,17.9894,7412,7576,7908,7452,8015,=AVERAGE(J70:N70),
8.3,285.824,290.416,291.2,290.192,280.784,1438.42,6.4222,18.2356,6852,6804,6836,6769,6714,=AVERAGE(J71:N71),
8.4,18.928,22.848,22.4,22.512,28.56,115.248,7.0327,16.5113,8067,7907,7096,7948,8460,=AVERAGE(J72:N72),
8.5,262.416,251.888,245.84,242.256,259.952,1262.35,7.58918,16.1142,20801,21935,22513,22830,21097,=AVERAGE(J73:N73),
8.6,298.48,291.872,295.568,287.504,286.944,1460.37,7.59999,16.1142,6639,6715,6690,6674,6757,=AVERAGE(J74:N74),
8.7,289.968,291.312,283.808,290.416,287.616,1443.12,8.12399,15.691,6673,6767,6788,6731,6742,=AVERAGE(J75:N75),
8.8,293.216,290.752,288.736,291.2,289.52,1453.42,8.6375,15.242,6663,6682,6782,6786,6730,=AVERAGE(J76:N76),
8.9,287.616,292.432,289.184,291.648,294.112,1454.99,9.13019,14.7677,6708,6669,6698,6702,6652,=AVERAGE(J77:N77),
9,294.784,286.72,291.872,289.856,289.744,1452.98,9.60246,14.2682,6635,6715,6615,6611,6697,=AVERAGE(J78:N78),
9.1,290.976,289.968,291.2,292.544,294.336,1459.02,10.0548,13.7441,6685,6706,6669,6743,6618,=AVERAGE(J79:N79),
9.2,287.728,293.664,289.408,293.664,288.96,1453.42,10.4875,13.1958,6665,6626,6723,6658,6737,=AVERAGE(J80:N80),
9.3,290.304,291.536,292.656,289.072,289.856,1453.42,10.9011,12.6236,6731,6680,6715,6708,6724,=AVERAGE(J81:N81),
9.4,292.432,288.4,288.624,289.184,283.584,1442.22,11.2959,12.0279,6722,6737,6694,6618,6776,=AVERAGE(J82:N82),
9.5,293.888,291.2,292.992,291.872,289.072,1459.02,11.6724,11.4093,6636,6730,6688,6684,6696,=AVERAGE(J83:N83),
9.6,292.656,290.304,293.104,293.216,287.392,1456.67,12.0311,10.7681,6620,6638,6674,6750,6757,=AVERAGE(J84:N84),
9.7,287.168,288.624,289.632,291.536,291.984,1448.94,12.3722,10.1048,6836,6780,6812,6735,6753,=AVERAGE(J85:N85),
9.8,294.112,288.176,293.888,290.64,287.28,1454.1,12.6963,9.41996,6598,6770,6649,6642,6733,=AVERAGE(J86:N86),
9.9,292.88,288.624,292.544,288.4,289.52,1451.97,13.0036,8.71388,6582,6678,6633,6705,6725,=AVERAGE(J87:N87),
10,270.368,280.336,273.728,267.904,266.896,1359.23,13.2946,7.98716,7139,6992,7102,7277,7294,=AVERAGE(J88:N88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(G7:G88)
