Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
7.6,298.368,295.792,298.816,892.976,11.3674,15.9411,5525,5565,5523,=AVERAGE(H64:J64),
7.7,297.136,296.128,298.48,891.744,10.7248,16.3491,5500,5546,5560,=AVERAGE(H65:J65),
7.8,295.904,298.816,297.808,892.528,10.06,16.7308,5598,5531,5477,=AVERAGE(H66:J66),
7.9,298.368,297.36,296.688,892.416,9.37372,17.086,5523,5570,5577,=AVERAGE(H67:J67),
8,299.376,299.04,299.712,898.128,8.66629,17.4143,5505,5492,5565,=AVERAGE(H68:J68),
8.1,298.928,297.696,296.576,893.2,7.93823,17.7156,5548,5534,5541,=AVERAGE(H69:J69),
8.2,295.904,297.808,299.376,893.088,7.19001,17.9894,5524,5581,5528,=AVERAGE(H70:J70),
8.3,297.92,296.912,296.352,891.184,6.42218,18.2356,5576,5563,5504,=AVERAGE(H71:J71),
8.4,18.592,17.696,18.928,55.216,7.03269,16.5113,5038,4973,6092,=AVERAGE(H72:J72),
8.5,263.872,258.496,252.784,775.152,7.58921,16.1142,19895,20417,21053,=AVERAGE(H73:J73),
8.6,297.024,298.032,298.704,893.76,7.60007,16.1142,5528,5591,5605,=AVERAGE(H74:J74),
8.7,298.256,297.92,296.8,892.976,8.12397,15.691,5578,5502,5512,=AVERAGE(H75:J75),
8.8,296.352,298.032,296.464,890.848,8.6375,15.242,5554,5550,5559,=AVERAGE(H76:J76),
8.9,298.704,295.68,297.808,892.192,9.13022,14.7676,5469,5525,5542,=AVERAGE(H77:J77),
9,297.024,296.352,297.92,891.296,9.60249,14.2682,5586,5578,5522,=AVERAGE(H78:J78),
9.1,299.712,298.256,296.24,894.208,10.0548,13.7442,5502,5492,5572,=AVERAGE(H79:J79),
9.2,297.584,296.24,296.8,890.624,10.4875,13.1958,5551,5615,5555,=AVERAGE(H80:J80),
9.3,296.24,296.464,297.696,890.4,10.9011,12.6236,5530,5525,5539,=AVERAGE(H81:J81),
9.4,296.912,298.368,298.144,893.424,11.2959,12.0279,5513,5511,5522,=AVERAGE(H82:J82),
9.5,298.256,295.344,296.688,890.288,11.6724,11.4093,5575,5563,5500,=AVERAGE(H83:J83),
9.6,298.368,297.136,296.912,892.416,12.0311,10.7681,5481,5551,5561,=AVERAGE(H84:J84),
9.7,297.584,296.128,298.704,892.416,12.3722,10.1048,5540,5533,5549,=AVERAGE(H85:J85),
9.8,296.688,298.928,298.032,893.648,12.6963,9.41995,5523,5523,5531,=AVERAGE(H86:J86),
9.9,297.92,297.024,295.904,890.848,13.0036,8.71391,5590,5584,5511,=AVERAGE(H87:J87),
10,298.48,296.688,296.576,891.744,13.2946,7.9872,5495,5487,5578,=AVERAGE(H88:J88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(E7:E88)
