Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
2.9,294.56,289.296,294.784,294.896,290.752,1464.29,11.6597,15.9363,6350,6394,6328,6357,6388,=AVERAGE(J17:N17),
3,289.408,290.864,289.52,292.208,297.92,1459.92,11.2825,16.0051,6398,6451,6455,6320,6303,=AVERAGE(J18:N18),
3.1,295.344,294.672,295.456,290.528,294.336,1470.34,10.887,16.0676,6381,6352,6376,6436,6382,=AVERAGE(J19:N19),
3.2,294.448,289.632,297.584,292.544,289.968,1464.18,10.4728,16.1237,6393,6452,6371,6453,6434,=AVERAGE(J20:N20),
3.3,287.392,292.32,291.424,295.008,292.32,1458.46,10.0394,16.1731,6448,6424,6435,6381,6456,=AVERAGE(J21:N21),
3.4,296.352,293.888,290.64,292.88,290.864,1464.62,9.58645,16.2156,6310,6399,6483,6469,6370,=AVERAGE(J22:N22),
3.5,291.76,290.752,296.688,289.856,293.104,1462.16,9.11347,16.2511,6432,6412,6340,6403,6328,=AVERAGE(J23:N23),
3.6,293.104,293.664,290.64,293.888,294.112,1465.41,8.62006,16.2793,6468,6489,6433,6456,6455,=AVERAGE(J24:N24),
3.7,295.456,295.568,296.688,296.8,296.352,1480.86,8.10582,16.2999,6430,6406,6439,6367,6457,=AVERAGE(J25:N25),
3.8,292.096,287.392,290.304,297.584,289.296,1456.67,7.57026,16.3127,6429,6487,6385,6428,6497,=AVERAGE(J26:N26),
3.9,289.296,287.392,294.336,284.592,289.632,1445.25,7.01302,16.3175,6362,6428,6395,6435,6439,=AVERAGE(J27:N27),
4,293.776,294.56,285.936,287.056,288.848,1450.18,6.43363,16.3141,6405,6453,6418,6376,6402,=AVERAGE(J28:N28),
4.1,287.616,279.552,290.864,290.416,294.336,1442.78,5.8317,16.3021,6361,6345,6392,6394,6452,=AVERAGE(J29:N29),
4.2,29.12,35.392,33.6,32.704,22.4,153.216,7.23398,13.572,8374,8115,8188,8015,7850,=AVERAGE(J30:N30),
4.3,293.44,271.152,279.44,283.584,289.856,1417.47,7.24957,13.572,17455,19329,18704,18358,18028,=AVERAGE(J31:N31),
4.4,293.552,287.728,291.76,289.632,289.184,1451.86,7.98105,13.297,6633,6681,6596,6641,6669,=AVERAGE(J32:N32),
4.5,289.632,289.184,290.192,289.296,283.696,1442,8.70792,13.0061,6703,6791,6752,6743,6768,=AVERAGE(J33:N33),
4.6,293.888,291.312,289.968,293.888,291.312,1460.37,9.41416,12.6989,6618,6673,6658,6657,6689,=AVERAGE(J34:N34),
4.7,265.216,264.096,279.664,273.728,271.152,1353.86,10.0995,12.375,7243,7267,7122,7140,7219,=AVERAGE(J35:N35),
4.8,293.664,292.768,289.52,288.512,285.04,1449.5,10.7627,12.034,6696,6722,6732,6718,6727,=AVERAGE(J36:N36),
4.9,289.744,288.96,288.736,291.872,295.68,1454.99,11.404,11.6755,6695,6752,6703,6760,6683,=AVERAGE(J37:N37),
5,288.96,289.184,289.744,290.64,288.288,1446.82,12.0229,11.2991,6737,6726,6745,6664,6709,=AVERAGE(J38:N38),
5.1,289.632,289.184,289.632,295.792,295.232,1459.47,12.6187,10.9044,6645,6700,6650,6643,6659,=AVERAGE(J39:N39),
5.2,288.736,290.528,295.68,290.528,288.736,1454.21,13.1911,10.491,6654,6676,6668,6603,6693,=AVERAGE(J40:N40),
5.3,295.568,287.616,285.488,287.616,289.968,1446.26,13.7397,10.0584,6677,6721,6739,6718,6746,=AVERAGE(J41:N41),
5.4,288.064,291.2,290.416,296.128,289.408,1455.22,14.2639,9.60631,6722,6666,6687,6670,6686,=AVERAGE(J42:N42),
5.5,293.664,288.96,293.328,283.92,288.4,1448.27,14.7636,9.13422,6710,6717,6708,6788,6742,=AVERAGE(J43:N43),
5.6,289.072,289.072,291.424,293.664,293.552,1456.78,15.2382,8.64169,6687,6657,6646,6623,6571,=AVERAGE(J44:N44),
5.7,289.968,294.224,289.52,293.216,288.736,1455.66,15.6874,8.12834,6670,6602,6704,6639,6744,=AVERAGE(J45:N45),
5.8,272.832,282.464,282.464,279.664,283.472,1400.9,16.1108,7.59373,6989,6948,6937,6946,6895,=AVERAGE(J46:N46),
5.9,293.104,291.648,286.944,290.192,292.432,1454.32,16.5081,7.03743,6647,6645,6714,6685,6677,=AVERAGE(J47:N47),
6,290.528,293.888,293.664,292.992,288.512,1459.58,16.8791,6.459,6669,6672,6619,6627,6698,=AVERAGE(J48:N48),
6.1,22.176,20.944,24.976,25.536,21.84,115.472,18.4098,5.80459,6435,6442,7047,7056,6458,=AVERAGE(J49:N49),
6.2,254.24,244.048,228.928,238.336,251.552,1217.1,17.8145,7.67852,21431,22609,24287,23220,21902,=AVERAGE(J50:N50),
6.3,288.736,286.944,292.32,295.344,288.064,1451.41,17.5229,8.41416,6922,6925,6843,6714,6865,=AVERAGE(J51:N51),
6.4,277.984,281.344,274.176,278.656,274.96,1387.12,17.2041,9.12836,7039,7093,7187,7139,7122,=AVERAGE(J52:N52),
6.5,289.408,286.72,287.952,287.616,293.552,1445.25,16.8582,9.82215,6894,6844,6945,6894,6841,=AVERAGE(J53:N53),
6.6,288.288,292.32,289.296,292.208,291.648,1453.76,16.4858,10.4945,6827,6882,6833,6835,6818,=AVERAGE(J54:N54),
6.7,291.2,292.096,291.76,287.952,290.416,1453.42,16.0869,11.145,6863,6814,6867,6858,6795,=AVERAGE(J55:N55),
6.8,290.64,289.52,284.816,289.52,288.624,1443.12,15.6619,11.773,6846,6841,6838,6945,6875,=AVERAGE(J56:N56),
6.9,290.416,294.896,295.008,290.304,286.832,1457.46,15.2113,12.3783,6934,6729,6733,6880,6751,=AVERAGE(J57:N57),
7,287.616,293.44,288.512,295.456,289.52,1454.54,14.7353,12.9603,6812,6756,6912,6767,6896,=AVERAGE(J58:N58),
7.1,291.984,289.184,285.6,287.728,286.048,1440.54,14.2342,13.5187,6910,6892,6895,6951,6932,=AVERAGE(J59:N59),
7.2,289.072,294.448,289.52,286.16,295.344,1454.54,13.7085,14.0529,6840,6776,6831,6825,6876,=AVERAGE(J60:N60),
7.3,292.992,288.176,290.864,291.536,289.072,1452.64,13.1585,14.5626,6831,6973,6929,6873,6798,=AVERAGE(J61:N61),
7.4,292.32,291.2,293.328,289.184,288.512,1454.54,12.5847,15.0475,6816,6909,6806,6799,6896,=AVERAGE(J62:N62),
7.5,271.04,263.312,283.36,284.816,289.072,1391.6,11.9876,15.5071,6895,6861,7072,7131,7235,=AVERAGE(J63:N63),
7.6,285.376,293.44,278.768,275.856,268.352,1401.79,11.3674,15.9411,7322,7414,7125,7123,7043,=AVERAGE(J64:N64),
7.7,289.52,289.744,293.104,287.728,293.664,1453.76,10.7247,16.3491,6902,6761,6829,6943,6875,=AVERAGE(J65:N65),
7.8,288.848,284.368,283.472,289.968,286.16,1432.82,10.06,16.7309,6891,6985,6864,6935,6916,=AVERAGE(J66:N66),
7.9,291.312,294.336,295.792,291.424,294,1466.86,9.37366,17.086,6946,6985,6928,6865,6976,=AVERAGE(J67:N67),
8,293.776,292.88,294.672,293.664,290.304,1465.3,8.66629,17.4144,6878,6851,6917,6856,6838,=AVERAGE(J68:N68),
8.1,280,281.68,283.92,283.36,281.568,1410.53,7.93816,17.7156,6852,7022,6830,6896,7079,=AVERAGE(J69:N69),
8.2,261.296,258.048,255.136,242.144,251.104,1267.73,7.19,17.9894,7541,7654,7881,8307,7883,=AVERAGE(J70:N70),
8.3,281.904,287.056,287.168,292.544,289.52,1438.19,6.42215,18.2356,6641,6756,6759,6840,6755,=AVERAGE(J71:N71),
8.4,30.464,22.288,21.952,25.536,25.424,125.664,7.03269,16.5113,9065,8074,8091,7976,8717,=AVERAGE(J72:N72),
8.5,292.544,287.952,283.696,271.712,274.4,1410.3,7.5892,16.1142,17763,18347,18729,19589,19314,=AVERAGE(J73:N73),
8.6,281.232,286.16,279.104,282.688,287.616,1416.8,7.60007,16.1142,6917,6830,6964,6913,6904,=AVERAGE(J74:N74),
8.7,294.448,293.104,283.472,287.504,287.392,1445.92,8.124,15.691,6720,6691,6817,6768,6750,=AVERAGE(J75:N75),
8.8,287.952,292.096,295.344,290.752,293.44,1459.58,8.63752,15.242,6617,6599,6686,6687,6676,=AVERAGE(J76:N76),
8.9,293.664,291.312,292.32,288.4,292.432,1458.13,9.13021,14.7676,6681,6716,6589,6733,6654,=AVERAGE(J77:N77),
9,295.12,288.624,291.2,291.648,291.536,1458.13,9.60246,14.2682,6666,6693,6707,6650,6703,=AVERAGE(J78:N78),
9.1,287.616,290.304,288.736,295.456,286.944,1449.06,10.0548,13.7442,6705,6751,6757,6711,6749,=AVERAGE(J79:N79),
9.2,288.4,287.504,294.784,293.104,292.32,1456.11,10.4875,13.1958,6691,6655,6607,6615,6670,=AVERAGE(J80:N80),
9.3,273.28,278.432,265.888,277.76,271.152,1366.51,10.9011,12.6236,7040,7083,7244,7024,7161,=AVERAGE(J81:N81),
9.4,293.104,286.496,288.4,288.176,287.952,1444.13,11.2959,12.0279,6674,6777,6714,6721,6708,=AVERAGE(J82:N82),
9.5,275.408,272.496,279.888,283.136,276.64,1387.57,11.6725,11.4093,7025,6980,6998,6931,6989,=AVERAGE(J83:N83),
9.6,292.32,287.728,291.2,291.312,289.744,1452.3,12.0311,10.7681,6723,6754,6692,6622,6684,=AVERAGE(J84:N84),
9.7,278.768,289.072,276.192,282.352,279.664,1406.05,12.3722,10.1049,6847,6822,6891,6906,6973,=AVERAGE(J85:N85),
9.8,290.304,284.592,290.976,294,289.296,1449.17,12.6963,9.41996,6694,6721,6663,6675,6655,=AVERAGE(J86:N86),
9.9,285.6,290.64,288.96,292.768,294.112,1452.08,13.0036,8.71388,6753,6719,6724,6657,6730,=AVERAGE(J87:N87),
10,295.568,292.768,291.2,288.624,287.28,1455.44,13.2947,7.98716,6597,6628,6714,6714,6702,=AVERAGE(J88:N88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(G7:G88)
