Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
6.8,287.952,292.992,296.128,292.432,292.432,1461.94,15.662,11.773,6416,6421,6350,6415,6421,=AVERAGE(J56:N56),
6.9,292.208,293.888,288.064,291.424,292.096,1457.68,15.2113,12.3783,6399,6342,6450,6435,6440,=AVERAGE(J57:N57),
7,294.784,292.32,291.536,288.512,292.208,1459.36,14.7352,12.9603,6377,6464,6430,6453,6410,=AVERAGE(J58:N58),
7.1,292.656,289.408,292.768,293.104,292.544,1460.48,14.2342,13.5187,6397,6431,6352,6438,6381,=AVERAGE(J59:N59),
7.2,292.096,295.568,294.784,294.112,290.528,1467.09,13.7085,14.0529,6425,6366,6436,6360,6455,=AVERAGE(J60:N60),
7.3,289.856,290.752,294.224,290.864,290.08,1455.78,13.1585,14.5627,6453,6493,6353,6435,6372,=AVERAGE(J61:N61),
7.4,289.744,291.76,290.64,292.544,293.552,1458.24,12.5847,15.0475,6430,6416,6430,6358,6466,=AVERAGE(J62:N62),
7.5,295.344,288.624,294.896,292.88,292.208,1463.95,11.9876,15.5071,6363,6502,6473,6449,6382,=AVERAGE(J63:N63),
7.6,290.304,288.96,292.88,294.336,292.992,1459.47,11.3674,15.9411,6505,6423,6446,6371,6475,=AVERAGE(J64:N64),
7.7,295.12,291.2,291.312,291.984,290.976,1460.59,10.7248,16.3491,6377,6406,6421,6402,6448,=AVERAGE(J65:N65),
7.8,295.344,292.768,290.528,292.096,292.432,1463.17,10.06,16.7308,6416,6449,6458,6441,6490,=AVERAGE(J66:N66),
7.9,293.104,293.552,294,293.888,293.888,1468.43,9.37366,17.086,6453,6492,6507,6424,6473,=AVERAGE(J67:N67),
8,297.584,296.576,293.664,296.688,297.696,1482.21,8.66624,17.4144,6382,6418,6488,6348,6399,=AVERAGE(J68:N68),
8.1,288.624,292.208,291.76,293.664,283.472,1449.73,7.93817,17.7156,6472,6388,6403,6446,6409,=AVERAGE(J69:N69),
8.2,282.576,288.288,293.776,287.504,290.976,1443.12,7.19003,17.9894,6646,6622,6709,6614,6666,=AVERAGE(J70:N70),
8.3,291.984,289.856,286.384,293.328,288.512,1450.06,6.42217,18.2356,6317,6480,6356,6413,6451,=AVERAGE(J71:N71),
8.4,1.792,5.376,2.128,0,11.424,20.72,7.03269,16.5113,17729,7003,7017,0,7041,=AVERAGE(J72:N72),
8.5,253.456,237.888,241.584,250.208,230.72,1213.86,7.5892,16.1142,22695,24355,23931,23124,25147,=AVERAGE(J73:N73),
8.6,295.344,294.672,297.136,286.944,291.76,1465.86,7.60012,16.1142,6434,6410,6495,6512,6444,=AVERAGE(J74:N74),
8.7,1.456,0,1.568,5.04,4.816,12.88,8.13505,15.691,7162,0,7216,7192,7244,=AVERAGE(J75:N75),
8.8,280.784,273.728,269.024,257.04,264.208,1344.78,8.6375,15.242,19842,20454,20913,22164,21468,=AVERAGE(J76:N76),
8.9,292.656,291.424,291.536,291.312,290.752,1457.68,9.13019,14.7676,6432,6407,6493,6406,6385,=AVERAGE(J77:N77),
9,297.136,295.12,288.288,291.312,293.888,1465.74,9.60249,14.2682,6350,6461,6386,6378,6366,=AVERAGE(J78:N78),
9.1,289.072,290.864,294.896,289.296,297.808,1461.94,10.0548,13.7441,6440,6350,6451,6488,6420,=AVERAGE(J79:N79),
9.2,293.664,292.32,292.88,295.904,287.728,1462.5,10.4875,13.1958,6357,6472,6419,6268,6358,=AVERAGE(J80:N80),
9.3,289.856,290.304,291.2,294.56,297.248,1463.17,10.9011,12.6236,6468,6442,6461,6452,6363,=AVERAGE(J81:N81),
9.4,292.768,294.56,289.52,292.208,291.648,1460.7,11.2959,12.028,6454,6357,6432,6421,6465,=AVERAGE(J82:N82),
9.5,288.288,294.56,293.328,290.64,290.864,1457.68,11.6725,11.4093,6496,6406,6420,6468,6438,=AVERAGE(J83:N83),
9.6,290.976,292.88,290.864,292.656,295.792,1463.17,12.0311,10.7681,6329,6376,6388,6376,6354,=AVERAGE(J84:N84),
9.7,296.352,292.656,291.984,291.872,290.192,1463.06,12.3722,10.1048,6475,6507,6445,6427,6465,=AVERAGE(J85:N85),
9.8,292.992,291.984,294.112,290.976,291.872,1461.94,12.6963,9.41992,6367,6406,6429,6481,6448,=AVERAGE(J86:N86),
9.9,289.072,293.44,293.664,289.856,293.888,1459.92,13.0036,8.71391,6414,6468,6406,6458,6353,=AVERAGE(J87:N87),
10,290.976,293.104,288.848,295.568,293.216,1461.71,13.2946,7.9872,6400,6367,6451,6374,6407,=AVERAGE(J88:N88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(G7:G88)
