Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),User5_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),User5_latency(µs),Avg_latency(µs),
7.5,292.432,291.312,293.888,286.72,289.296,1453.65,11.9876,15.5071,6417,6446,6436,6511,6536,=AVERAGE(J63:N63),
7.6,294.56,293.328,291.536,291.536,290.192,1461.15,11.3674,15.9411,6398,6368,6463,6441,6399,=AVERAGE(J64:N64),
7.7,288.4,291.2,293.552,294,293.888,1461.04,10.7247,16.3491,6420,6457,6385,6482,6382,=AVERAGE(J65:N65),
7.8,294.448,290.416,292.992,294.56,291.536,1463.95,10.06,16.7308,6411,6494,6478,6341,6471,=AVERAGE(J66:N66),
7.9,294.224,294.336,294.672,294.112,295.568,1472.91,9.37367,17.0861,6389,6421,6459,6498,6398,=AVERAGE(J67:N67),
8,298.816,296.016,297.584,294.336,296.128,1482.88,8.66624,17.4144,6377,6464,6383,6416,6498,=AVERAGE(J68:N68),
8.1,289.184,291.312,289.968,294.224,290.64,1455.33,7.93819,17.7155,6397,6434,6403,6394,6403,=AVERAGE(J69:N69),
8.2,264.432,255.136,255.36,259.84,268.464,1303.23,7.19001,17.9894,7103,7432,7684,7368,7164,=AVERAGE(J70:N70),
8.3,258.272,247.184,243.6,246.96,239.904,1235.92,6.42215,18.2356,7403,7917,8041,7468,8444,=AVERAGE(J71:N71),
8.4,19.824,27.552,22.512,33.264,20.384,123.536,7.03269,16.5113,8005,7079,7962,8236,7112,=AVERAGE(J72:N72),
8.5,257.712,233.744,245.28,240.576,251.216,1228.53,7.58921,16.1142,21218,23721,22386,22702,21725,=AVERAGE(J73:N73),
8.6,293.328,292.208,292.544,292.096,294.448,1464.62,7.60003,16.1142,6419,6473,6440,6475,6369,=AVERAGE(J74:N74),
8.7,285.936,290.864,292.096,291.984,290.528,1451.41,8.12401,15.691,6514,6445,6480,6451,6465,=AVERAGE(J75:N75),
8.8,295.456,296.464,292.208,291.424,291.312,1466.86,8.63753,15.242,6380,6368,6457,6495,6443,=AVERAGE(J76:N76),
8.9,291.2,291.648,294.784,286.72,292.544,1456.9,9.13021,14.7676,6414,6398,6370,6389,6423,=AVERAGE(J77:N77),
9,293.216,293.664,291.872,290.304,293.216,1462.27,9.60249,14.2682,6398,6380,6407,6519,6401,=AVERAGE(J78:N78),
9.1,294.448,293.44,294.224,290.64,287.952,1460.7,10.0548,13.7441,6379,6427,6389,6354,6435,=AVERAGE(J79:N79),
9.2,290.08,286.608,294.112,294.224,296.128,1461.15,10.4875,13.1958,6419,6386,6365,6413,6363,=AVERAGE(J80:N80),
9.3,292.992,290.64,290.976,290.864,294.336,1459.81,10.9011,12.6236,6332,6450,6406,6457,6407,=AVERAGE(J81:N81),
9.4,294.336,293.552,288.624,289.744,290.416,1456.67,11.2959,12.028,6464,6438,6453,6510,6450,=AVERAGE(J82:N82),
9.5,293.216,294.336,291.424,289.184,292.992,1461.15,11.6724,11.4093,6367,6420,6441,6413,6360,=AVERAGE(J83:N83),
9.6,287.952,294.784,293.328,295.456,291.76,1463.28,12.0311,10.7681,6490,6324,6426,6410,6412,=AVERAGE(J84:N84),
9.7,296.016,289.856,287.168,293.776,289.632,1456.45,12.3722,10.1048,6336,6446,6469,6385,6465,=AVERAGE(J85:N85),
9.8,294.56,290.64,289.968,294.112,293.552,1462.83,12.6963,9.41992,6391,6430,6378,6366,6378,=AVERAGE(J86:N86),
9.9,289.856,289.856,290.864,292.208,295.904,1458.69,13.0036,8.71386,6443,6410,6441,6341,6364,=AVERAGE(J87:N87),
10,295.232,293.888,289.072,294.336,289.856,1462.38,13.2946,7.9872,6439,6402,6500,6408,6409,=AVERAGE(J88:N88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(G7:G88)
