Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
4.4,296.352,298.48,296.016,890.848,7.98105,13.297,5552,5540,5565,=AVERAGE(H32:J32),
4.5,297.808,296.016,298.816,892.64,8.70795,13.0061,5555,5558,5540,=AVERAGE(H33:J33),
4.6,296.8,297.472,297.136,891.408,9.41411,12.6989,5556,5536,5565,=AVERAGE(H34:J34),
4.7,298.368,297.584,296.576,892.528,10.0992,12.375,5539,5514,5541,=AVERAGE(H35:J35),
4.8,296.24,296.464,298.144,890.848,10.7627,12.034,5548,5555,5557,=AVERAGE(H36:J36),
4.9,296.912,297.696,296.016,890.624,11.404,11.6755,5570,5545,5570,=AVERAGE(H37:J37),
5,298.48,297.696,296.8,892.976,12.0229,11.2991,5532,5535,5562,=AVERAGE(H38:J38),
5.1,296.24,297.36,297.92,891.52,12.6187,10.9044,5555,5527,5523,=AVERAGE(H39:J39),
5.2,297.248,297.36,296.576,891.184,13.1911,10.491,5555,5560,5549,=AVERAGE(H40:J40),
5.3,295.68,298.256,297.472,891.408,13.7397,10.0584,5553,5526,5551,=AVERAGE(H41:J41),
5.4,299.376,297.584,295.568,892.528,14.2639,9.60632,5527,5526,5587,=AVERAGE(H42:J42),
5.5,295.904,299.488,298.256,893.648,14.7636,9.13424,5564,5535,5521,=AVERAGE(H43:J43),
5.6,298.816,296.464,295.792,891.072,15.2382,8.64168,5539,5537,5602,=AVERAGE(H44:J44),
5.7,296.352,299.488,297.248,893.088,15.6873,8.12837,5546,5513,5536,=AVERAGE(H45:J45),
5.8,296.912,297.92,296.8,891.632,16.1108,7.59376,5561,5564,5547,=AVERAGE(H46:J46),
5.9,297.92,296.576,299.488,893.984,16.5081,7.03743,5537,5535,5567,=AVERAGE(H47:J47),
6,296.912,299.488,297.36,893.76,16.8791,6.45901,5553,5515,5537,=AVERAGE(H48:J48),
6.1,18.032,18.032,18.928,54.992,18.4098,5.80459,5343,5343,5404,=AVERAGE(H49:J49),
6.2,297.024,292.208,284.592,873.824,17.8145,7.67848,17047,17455,18046,=AVERAGE(H50:J50),
6.3,296.128,296.8,298.032,890.96,17.5229,8.41364,5525,5532,5523,=AVERAGE(H51:J51),
6.4,297.696,297.248,297.248,892.192,17.2041,9.12836,5542,5594,5579,=AVERAGE(H52:J52),
6.5,296.576,296.016,297.92,890.512,16.8582,9.82218,5556,5512,5548,=AVERAGE(H53:J53),
6.6,296.576,299.264,297.584,893.424,16.4858,10.4945,5575,5537,5565,=AVERAGE(H54:J54),
6.7,297.472,297.472,296.128,891.072,16.0869,11.1449,5549,5553,5531,=AVERAGE(H55:J55),
6.8,297.024,296.8,297.584,891.408,15.662,11.773,5520,5524,5556,=AVERAGE(H56:J56),
6.9,297.024,296.464,297.584,891.072,15.2113,12.3783,5544,5599,5528,=AVERAGE(H57:J57),
7,296.688,298.368,297.808,892.864,14.7353,12.9603,5571,5473,5553,=AVERAGE(H58:J58),
7.1,296.576,298.256,297.584,892.416,14.2342,13.5186,5546,5553,5581,=AVERAGE(H59:J59),
7.2,296.464,299.04,296.688,892.192,13.7085,14.0529,5577,5531,5555,=AVERAGE(H60:J60),
7.3,299.04,296.128,297.248,892.416,13.1585,14.5627,5505,5557,5532,=AVERAGE(H61:J61),
7.4,297.024,297.472,295.68,890.176,12.5848,15.0475,5591,5537,5562,=AVERAGE(H62:J62),
7.5,296.464,298.256,298.256,892.976,11.9876,15.5071,5511,5517,5545,=AVERAGE(H63:J63),
7.6,297.696,296.912,296.24,890.848,11.3674,15.9411,5551,5551,5578,=AVERAGE(H64:J64),
7.7,297.808,296.24,295.904,889.952,10.7247,16.3491,5531,5530,5557,=AVERAGE(H65:J65),
7.8,296.24,296.8,298.144,891.184,10.06,16.7308,5569,5572,5542,=AVERAGE(H66:J66),
7.9,296.912,298.032,296.464,891.408,9.37372,17.086,5553,5557,5581,=AVERAGE(H67:J67),
8,299.936,299.04,299.152,898.128,8.66629,17.4144,5540,5541,5568,=AVERAGE(H68:J68),
8.1,297.808,298.144,297.024,892.976,7.93823,17.7155,5582,5521,5546,=AVERAGE(H69:J69),
8.2,297.808,298.032,296.912,892.752,7.18997,17.9894,5501,5503,5593,=AVERAGE(H70:J70),
8.3,296.688,298.928,295.68,891.296,6.4222,18.2356,5614,5552,5574,=AVERAGE(H71:J71),
8.4,16.8,16.8,17.472,51.072,7.03269,16.5113,4899,6071,4973,=AVERAGE(H72:J72),
8.5,296.016,290.864,284.704,871.584,7.58922,16.1142,17000,17469,17929,=AVERAGE(H73:J73),
8.6,300.384,298.928,296.912,896.224,7.60231,16.1142,5557,5558,5584,=AVERAGE(H74:J74),
8.7,296.912,296.464,298.256,891.632,8.124,15.691,5529,5533,5567,=AVERAGE(H75:J75),
8.8,295.568,296.464,298.48,890.512,8.6375,15.242,5576,5513,5548,=AVERAGE(H76:J76),
8.9,298.592,297.696,296.688,892.976,9.13022,14.7677,5565,5567,5524,=AVERAGE(H77:J77),
9,296.016,299.6,297.92,893.536,9.6025,14.2682,5541,5553,5578,=AVERAGE(H78:J78),
9.1,296.8,295.904,297.136,889.84,10.0548,13.7442,5525,5527,5559,=AVERAGE(H79:J79),
9.2,298.704,298.256,297.472,894.432,10.4875,13.1958,5585,5514,5541,=AVERAGE(H80:J80),
9.3,297.696,295.904,297.472,891.072,10.9011,12.6236,5492,5566,5523,=AVERAGE(H81:J81),
9.4,296.352,298.032,298.144,892.528,11.2959,12.0279,5547,5555,5583,=AVERAGE(H82:J82),
9.5,296.352,299.264,297.808,893.424,11.6724,11.4093,5531,5464,5489,=AVERAGE(H83:J83),
9.6,298.592,296.8,295.456,890.848,12.0311,10.7681,5598,5597,5623,=AVERAGE(H84:J84),
9.7,297.024,297.024,297.696,891.744,12.3722,10.1049,5501,5504,5534,=AVERAGE(H85:J85),
9.8,297.36,296.464,296.464,890.288,12.6963,9.41992,5566,5568,5515,=AVERAGE(H86:J86),
9.9,297.024,296.576,297.248,890.848,13.0036,8.71391,5552,5554,5582,=AVERAGE(H87:J87),
10,296.912,297.472,297.696,892.08,13.2946,7.9872,5537,5542,5569,=AVERAGE(H88:J88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(E7:E88)
