Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
8.6,298.704,300.16,598.864,7.60026,16.1142,5409,5430,=AVERAGE(G74:H74),
8.7,298.704,298.368,597.072,8.12397,15.691,5387,5335,=AVERAGE(G75:H75),
8.8,299.824,298.256,598.08,8.6375,15.242,5368,5380,=AVERAGE(G76:H76),
8.9,299.264,298.48,597.744,9.13019,14.7677,5344,5430,=AVERAGE(G77:H77),
9,298.816,298.816,597.632,9.60246,14.2682,5393,5339,=AVERAGE(G78:H78),
9.1,298.48,299.488,597.968,10.0548,13.7442,5372,5391,=AVERAGE(G79:H79),
9.2,299.6,298.48,598.08,10.4875,13.1958,5355,5369,=AVERAGE(G80:H80),
9.3,298.256,299.376,597.632,10.9011,12.6236,5406,5351,=AVERAGE(G81:H81),
9.4,299.6,298.368,597.968,11.2959,12.0279,5316,5404,=AVERAGE(G82:H82),
9.5,298.592,299.376,597.968,11.6725,11.4093,5447,5388,=AVERAGE(G83:H83),
9.6,298.592,298.48,597.072,12.0311,10.7681,5353,5368,=AVERAGE(G84:H84),
9.7,298.144,299.824,597.968,12.3722,10.1048,5334,5353,=AVERAGE(G85:H85),
9.8,298.704,298.032,596.736,12.6963,9.41996,5397,5331,=AVERAGE(G86:H86),
9.9,299.264,298.592,597.856,13.0036,8.71391,5382,5395,=AVERAGE(G87:H87),
10,299.488,298.48,597.968,13.2946,7.9872,5367,5379,=AVERAGE(G88:H88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D88)
