Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
3.7,298.032,298.928,596.96,8.10584,16.2999,5392,5384,=AVERAGE(G25:H25),
3.8,300.048,300.048,600.096,7.57031,16.3127,5376,5365,=AVERAGE(G26:H26),
3.9,298.032,299.488,597.52,7.01306,16.3175,5381,5370,=AVERAGE(G27:H27),
4,298.368,299.488,597.856,6.43365,16.3141,5371,5382,=AVERAGE(G28:H28),
4.1,298.704,298.48,597.184,5.83174,16.3021,5390,5399,=AVERAGE(G29:H29),
4.2,0,0.336,0.336,7.23397,13.572,0,5777,=AVERAGE(G30:H30),
4.3,298.48,292.992,591.472,7.24909,13.572,17575,18023,=AVERAGE(G31:H31),
4.4,298.816,297.808,596.624,7.98101,13.297,5358,5402,=AVERAGE(G32:H32),
4.5,298.704,299.712,598.416,8.70789,13.0061,5385,5378,=AVERAGE(G33:H33),
4.6,299.264,298.48,597.744,9.41411,12.6989,5363,5379,=AVERAGE(G34:H34),
4.7,298.592,298.48,597.072,10.0992,12.375,5371,5389,=AVERAGE(G35:H35),
4.8,298.368,298.256,596.624,10.7627,12.034,5387,5373,=AVERAGE(G36:H36),
4.9,298.928,299.264,598.192,11.404,11.6755,5377,5362,=AVERAGE(G37:H37),
5,297.92,298.256,596.176,12.0229,11.2991,5367,5384,=AVERAGE(G38:H38),
5.1,299.824,298.368,598.192,12.6187,10.9045,5367,5380,=AVERAGE(G39:H39),
5.2,298.256,299.824,598.08,13.1911,10.491,5397,5381,=AVERAGE(G40:H40),
5.3,299.264,298.592,597.856,13.7397,10.0585,5366,5379,=AVERAGE(G41:H41),
5.4,298.48,299.152,597.632,14.2639,9.60633,5368,5385,=AVERAGE(G42:H42),
5.5,298.48,298.592,597.072,14.7636,9.13424,5375,5391,=AVERAGE(G43:H43),
5.6,298.928,298.256,597.184,15.2382,8.64169,5386,5360,=AVERAGE(G44:H44),
5.7,298.032,298.704,596.736,15.6873,8.12833,5398,5372,=AVERAGE(G45:H45),
5.8,298.48,298.704,597.184,16.1108,7.59376,5372,5386,=AVERAGE(G46:H46),
5.9,298.592,299.04,597.632,16.5081,7.03743,5390,5404,=AVERAGE(G47:H47),
6,298.592,298.032,596.624,16.8791,6.45902,5366,5378,=AVERAGE(G48:H48),
6.1,16.8,16.8,33.6,18.4098,5.80625,5098,5111,=AVERAGE(G49:H49),
6.2,264.768,259.056,523.824,17.8146,7.67848,19915,20540,=AVERAGE(G50:H50),
6.3,298.48,299.488,597.968,17.5229,8.41364,5421,5351,=AVERAGE(G51:H51),
6.4,299.264,298.256,597.52,17.2041,9.12836,5344,5406,=AVERAGE(G52:H52),
6.5,298.368,298.928,597.296,16.8583,9.82213,5404,5375,=AVERAGE(G53:H53),
6.6,299.04,299.04,598.08,16.4858,10.4945,5375,5344,=AVERAGE(G54:H54),
6.7,298.032,299.152,597.184,16.0869,11.1449,5343,5412,=AVERAGE(G55:H55),
6.8,298.592,298.256,596.848,15.662,11.773,5416,5382,=AVERAGE(G56:H56),
6.9,298.816,298.48,597.296,15.2113,12.3783,5339,5354,=AVERAGE(G57:H57),
7,298.032,298.368,596.4,14.7353,12.9603,5415,5379,=AVERAGE(G58:H58),
7.1,298.928,298.256,597.184,14.2342,13.5186,5339,5407,=AVERAGE(G59:H59),
7.2,297.92,299.6,597.52,13.7085,14.0529,5421,5386,=AVERAGE(G60:H60),
7.3,299.264,298.144,597.408,13.1585,14.5627,5346,5359,=AVERAGE(G61:H61),
7.4,298.704,298.704,597.408,12.5848,15.0475,5378,5393,=AVERAGE(G62:H62),
7.5,299.152,298.592,597.744,11.9876,15.5071,5357,5371,=AVERAGE(G63:H63),
7.6,299.6,298.256,597.856,11.3674,15.9411,5395,5407,=AVERAGE(G64:H64),
7.7,298.256,299.04,597.296,10.7248,16.3491,5372,5329,=AVERAGE(G65:H65),
7.8,298.592,298.928,597.52,10.06,16.7308,5353,5429,=AVERAGE(G66:H66),
7.9,299.264,298.144,597.408,9.37372,17.086,5396,5347,=AVERAGE(G67:H67),
8,299.264,299.488,598.752,8.66629,17.4143,5378,5393,=AVERAGE(G68:H68),
8.1,298.704,298.928,597.632,7.93821,17.7155,5359,5374,=AVERAGE(G69:H69),
8.2,298.256,298.256,596.512,7.19,17.9894,5405,5354,=AVERAGE(G70:H70),
8.3,298.368,299.376,597.744,6.4222,18.2356,5389,5404,=AVERAGE(G71:H71),
8.4,19.264,19.152,38.416,7.03269,16.5113,4885,5924,=AVERAGE(G72:H72),
8.5,292.432,286.72,579.152,7.58918,16.1142,17152,17591,=AVERAGE(G73:H73),
8.6,298.704,300.16,598.864,7.60023,16.1142,5392,5345,=AVERAGE(G74:H74),
8.7,298.48,299.936,598.416,8.12401,15.691,5372,5392,=AVERAGE(G75:H75),
8.8,298.704,299.488,598.192,8.6375,15.242,5423,5371,=AVERAGE(G76:H76),
8.9,300.048,298.144,598.192,9.1302,14.7677,5337,5419,=AVERAGE(G77:H77),
9,299.488,298.704,598.192,9.60249,14.2682,5387,5330,=AVERAGE(G78:H78),
9.1,299.264,298.032,597.296,10.0548,13.7442,5369,5381,=AVERAGE(G79:H79),
9.2,298.144,299.04,597.184,10.4875,13.1958,5348,5366,=AVERAGE(G80:H80),
9.3,299.712,297.92,597.632,10.9011,12.6236,5409,5420,=AVERAGE(G81:H81),
9.4,298.368,298.032,596.4,11.2959,12.0279,5390,5405,=AVERAGE(G82:H82),
9.5,298.368,300.272,598.64,11.6725,11.4093,5374,5316,=AVERAGE(G83:H83),
9.6,298.928,299.264,598.192,12.0311,10.7681,5359,5374,=AVERAGE(G84:H84),
9.7,297.696,298.48,596.176,12.3722,10.1048,5340,5436,=AVERAGE(G85:H85),
9.8,298.256,299.824,598.08,12.6963,9.41992,5406,5344,=AVERAGE(G86:H86),
9.9,298.368,298.592,596.96,13.0036,8.71386,5392,5407,=AVERAGE(G87:H87),
10,298.256,298.48,596.736,13.2946,7.9872,5378,5310,=AVERAGE(G88:H88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D88)
