Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
9,299.264,298.48,597.744,9.60246,14.2682,5369,5399,=AVERAGE(G78:H78),
9.1,298.368,298.48,596.848,10.0548,13.7441,5422,5381,=AVERAGE(G79:H79),
9.2,298.368,298.592,596.96,10.4875,13.1958,5332,5438,=AVERAGE(G80:H80),
9.3,297.92,298.48,596.4,10.9011,12.6236,5388,5346,=AVERAGE(G81:H81),
9.4,299.712,298.032,597.744,11.2959,12.028,5376,5403,=AVERAGE(G82:H82),
9.5,298.368,298.256,596.624,11.6724,11.4093,5357,5388,=AVERAGE(G83:H83),
9.6,299.264,298.704,597.968,12.0311,10.7681,5421,5373,=AVERAGE(G84:H84),
9.7,298.256,298.256,596.512,12.3722,10.1049,5326,5435,=AVERAGE(G85:H85),
9.8,300.048,298.48,598.528,12.6963,9.41992,5393,5341,=AVERAGE(G86:H86),
9.9,299.04,298.256,597.296,13.0036,8.71391,5377,5406,=AVERAGE(G87:H87),
10,298.368,299.264,597.632,13.2946,7.9872,5362,5394,=AVERAGE(G88:H88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D88)
