Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),Avg_latency(µs),
3.2,297.136,296.912,297.696,891.744,10.4728,16.1237,5551,5565,5539,=AVERAGE(H20:J20),
3.3,297.696,296.464,297.808,891.968,10.0394,16.1731,5535,5562,5552,=AVERAGE(H21:J21),
3.4,298.256,298.816,295.68,892.752,9.58647,16.2156,5527,5539,5556,=AVERAGE(H22:J22),
3.5,296.912,297.36,296.8,891.072,9.11348,16.2511,5545,5555,5538,=AVERAGE(H23:J23),
3.6,298.144,296.24,295.792,890.176,8.62009,16.2793,5537,5562,5565,=AVERAGE(H24:J24),
3.7,297.808,299.936,297.584,895.328,8.10584,16.2999,5533,5542,5542,=AVERAGE(H25:J25),
3.8,299.712,298.816,299.6,898.128,7.57029,16.3127,5538,5541,5545,=AVERAGE(H26:J26),
3.9,296.688,297.472,297.36,891.52,7.01306,16.3175,5542,5545,5524,=AVERAGE(H27:J27),
4,296.464,297.248,299.824,893.536,6.43364,16.3141,5531,5556,5538,=AVERAGE(H28:J28),
4.1,296.24,295.904,293.664,885.808,5.8317,16.3021,5549,5547,5571,=AVERAGE(H29:J29),
4.2,18.368,18.256,19.264,55.888,7.23397,13.572,5503,5524,5549,=AVERAGE(H30:J30),
4.3,297.808,292.208,286.16,876.176,7.24953,13.572,16982,17471,17922,=AVERAGE(H31:J31),
4.4,297.584,295.904,297.472,890.96,7.98101,13.297,5544,5546,5562,=AVERAGE(H32:J32),
4.5,296.576,296.128,294.336,887.04,8.70789,13.0061,5661,5723,5671,=AVERAGE(H33:J33),
4.6,297.696,295.68,297.136,890.512,9.41419,12.6989,5680,5710,5692,=AVERAGE(H34:J34),
4.7,298.368,296.128,294.56,889.056,10.0992,12.375,5673,5671,5676,=AVERAGE(H35:J35),
4.8,295.568,296.24,296.464,888.272,10.7627,12.034,5694,5696,5704,=AVERAGE(H36:J36),
4.9,296.576,298.256,295.792,890.624,11.404,11.6755,5662,5697,5700,=AVERAGE(H37:J37),
5,295.232,295.68,297.696,888.608,12.0233,11.2991,5694,5692,5670,=AVERAGE(H38:J38),
5.1,295.456,297.92,295.456,888.832,12.6187,10.9044,5664,5700,5667,=AVERAGE(H39:J39),
5.2,297.248,295.008,298.032,890.288,13.1911,10.491,5674,5701,5676,=AVERAGE(H40:J40),
5.3,294.784,297.808,298.816,891.408,13.7397,10.0584,5679,5678,5684,=AVERAGE(H41:J41),
5.4,297.024,295.456,295.792,888.272,14.264,9.60632,5695,5684,5689,=AVERAGE(H42:J42),
5.5,298.816,296.688,296.24,891.744,14.7636,9.1342,5635,5699,5664,=AVERAGE(H43:J43),
5.6,295.904,295.344,297.248,888.496,15.2382,8.64172,5684,5713,5720,=AVERAGE(H44:J44),
5.7,295.568,298.256,296.576,890.4,15.6874,8.12837,5703,5696,5655,=AVERAGE(H45:J45),
5.8,296.8,294.56,297.024,888.384,16.1108,7.59376,5685,5668,5716,=AVERAGE(H46:J46),
5.9,284.704,277.872,280.672,843.248,16.5081,7.03743,5872,6078,5991,=AVERAGE(H47:J47),
6,296.24,297.472,294.896,888.608,16.8791,6.459,5650,5683,5681,=AVERAGE(H48:J48),
6.1,20.048,18.592,18.928,57.568,18.4098,5.80842,6083,5408,6115,=AVERAGE(H49:J49),
6.2,261.52,249.984,257.712,769.216,17.8144,7.67852,20277,21561,20786,=AVERAGE(H50:J50),
6.3,295.456,292.208,293.44,881.104,17.5229,8.41367,5710,5747,5746,=AVERAGE(H51:J51),
6.4,295.68,296.688,294.672,887.04,17.204,9.12836,5683,5729,5673,=AVERAGE(H52:J52),
6.5,297.696,298.256,295.568,891.52,16.8582,9.82217,5659,5657,5694,=AVERAGE(H53:J53),
6.6,288.96,289.52,287.84,866.32,16.4856,10.4945,5763,5806,5799,=AVERAGE(H54:J54),
6.7,297.024,295.68,297.808,890.512,16.0869,11.1449,5705,5695,5696,=AVERAGE(H55:J55),
6.8,296.576,294.896,296.688,888.16,15.662,11.773,5681,5719,5668,=AVERAGE(H56:J56),
6.9,296.464,296.688,295.792,888.944,15.2113,12.3783,5656,5699,5692,=AVERAGE(H57:J57),
7,295.456,297.584,297.36,890.4,14.7351,12.9603,5684,5676,5671,=AVERAGE(H58:J58),
7.1,297.024,295.792,295.904,888.72,14.2342,13.5187,5665,5649,5698,=AVERAGE(H59:J59),
7.2,295.008,296.688,298.144,889.84,13.7084,14.0529,5694,5737,5681,=AVERAGE(H60:J60),
7.3,295.456,298.816,295.344,889.616,13.1584,14.5626,5675,5665,5653,=AVERAGE(H61:J61),
7.4,297.248,295.792,294.784,887.824,12.5847,15.0475,5715,5694,5744,=AVERAGE(H62:J62),
7.5,296.016,294.672,297.36,888.048,11.9875,15.5071,5637,5672,5673,=AVERAGE(H63:J63),
7.6,296.464,295.904,295.904,888.272,11.3674,15.9411,5677,5713,5650,=AVERAGE(H64:J64),
7.7,296.016,298.144,296.912,891.072,10.7248,16.3491,5718,5699,5692,=AVERAGE(H65:J65),
7.8,295.008,296.016,295.344,886.368,10.06,16.7309,5701,5677,5733,=AVERAGE(H66:J66),
7.9,295.344,297.136,299.6,892.08,9.37372,17.086,5685,5723,5662,=AVERAGE(H67:J67),
8,299.712,299.824,299.376,898.912,8.66629,17.4144,5677,5649,5706,=AVERAGE(H68:J68),
8.1,298.704,294.896,296.576,890.176,7.93823,17.7156,5659,5751,5685,=AVERAGE(H69:J69),
8.2,296.912,297.36,299.04,893.312,7.18998,17.9894,5575,5546,5545,=AVERAGE(H70:J70),
8.3,297.472,297.696,297.92,893.088,6.4222,18.2356,5492,5527,5522,=AVERAGE(H71:J71),
8.4,18.256,18.368,18.032,54.656,7.03279,16.5113,6142,6175,5083,=AVERAGE(H72:J72),
8.5,294.672,283.248,289.408,867.328,7.58918,16.1142,16965,18039,17508,=AVERAGE(H73:J73),
8.6,299.04,298.592,297.472,895.104,7.6001,16.1142,5557,5600,5587,=AVERAGE(H74:J74),
8.7,297.696,296.688,298.48,892.864,8.12401,15.691,5532,5573,5568,=AVERAGE(H75:J75),
8.8,298.368,296.464,296.016,890.848,8.6375,15.242,5581,5551,5539,=AVERAGE(H76:J76),
8.9,296.352,299.488,297.808,893.648,9.13019,14.7677,5485,5536,5522,=AVERAGE(H77:J77),
9,298.144,295.904,296.352,890.4,9.60246,14.2682,5540,5505,5568,=AVERAGE(H78:J78),
9.1,298.704,296.688,297.92,893.312,10.0548,13.7441,5521,5558,5552,=AVERAGE(H79:J79),
9.2,296.688,295.904,299.152,891.744,10.4875,13.1958,5571,5610,5462,=AVERAGE(H80:J80),
9.3,298.368,296.8,296.912,892.08,10.9011,12.6236,5482,5519,5583,=AVERAGE(H81:J81),
9.4,295.904,297.696,298.368,891.968,11.2959,12.0279,5608,5577,5493,=AVERAGE(H82:J82),
9.5,298.592,295.68,297.584,891.856,11.6725,11.4093,5521,5555,5548,=AVERAGE(H83:J83),
9.6,297.024,298.48,296.688,892.192,12.0311,10.7681,5499,5543,5528,=AVERAGE(H84:J84),
9.7,298.032,297.808,296.8,892.64,12.3722,10.1048,5563,5524,5589,=AVERAGE(H85:J85),
9.8,296.128,299.152,296.576,891.856,12.6963,9.41991,5542,5509,5573,=AVERAGE(H86:J86),
9.9,298.256,296.464,296.352,891.072,13.0036,8.71391,5531,5566,5475,=AVERAGE(H87:J87),
10,297.248,299.488,296.128,892.864,13.2947,7.9872,5513,5556,5621,=AVERAGE(H88:J88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(E7:E88)
