Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
9.1,298.592,298.704,597.296,10.0548,13.7442,5369,5379,=AVERAGE(G79:H79),
9.2,299.04,298.48,597.52,10.4875,13.1958,5426,5435,=AVERAGE(G80:H80),
9.3,298.256,299.936,598.192,10.9011,12.6236,5333,5347,=AVERAGE(G81:H81),
9.4,298.704,298.928,597.632,11.2959,12.028,5393,5402,=AVERAGE(G82:H82),
9.5,298.144,298.928,597.072,11.6724,11.4093,5375,5386,=AVERAGE(G83:H83),
9.6,298.256,298.256,596.512,12.0311,10.7681,5360,5369,=AVERAGE(G84:H84),
9.7,298.368,298.704,597.072,12.3722,10.1049,5423,5354,=AVERAGE(G85:H85),
9.8,298.592,298.368,596.96,12.6963,9.41996,5329,5417,=AVERAGE(G86:H86),
9.9,298.032,298.704,596.736,13.0036,8.71391,5393,5323,=AVERAGE(G87:H87),
10,298.48,298.48,596.96,13.2946,7.9872,5380,5389,=AVERAGE(G88:H88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D88)
