Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
4.2,26.656,20.16,18.704,27.664,93.184,7.23397,13.572,6990,6341,6364,6992,=AVERAGE(I30:L30),
4.3,296.912,285.376,292.432,280.224,1154.94,7.24909,13.572,17183,18210,17678,18586,=AVERAGE(I31:L31),
4.4,293.104,295.456,294.672,294.784,1178.02,7.98106,13.297,5877,5855,5869,5879,=AVERAGE(I32:L32),
4.5,293.552,294.336,294.784,294,1176.67,8.70789,13.0061,5846,5841,5858,5838,=AVERAGE(I33:L33),
4.6,294.448,295.12,295.008,296.8,1181.38,9.41411,12.6989,5851,5844,5857,5818,=AVERAGE(I34:L34),
4.7,295.568,294,297.36,294.112,1181.04,10.0992,12.375,5836,5849,5812,5811,=AVERAGE(I35:L35),
4.8,295.344,297.92,293.104,293.888,1180.26,10.7627,12.034,5853,5819,5869,5855,=AVERAGE(I36:L36),
4.9,296.352,293.216,297.136,295.456,1182.16,11.4041,11.6755,5819,5824,5812,5821,=AVERAGE(I37:L37),
5,297.024,294.448,297.808,294.336,1183.62,12.0229,11.2991,5820,5860,5842,5813,=AVERAGE(I38:L38),
5.1,295.904,293.888,295.792,293.552,1179.14,12.6187,10.9044,5820,5831,5802,5847,=AVERAGE(I39:L39),
5.2,296.8,296.352,295.344,295.008,1183.5,13.1911,10.491,5833,5814,5877,5828,=AVERAGE(I40:L40),
5.3,295.568,294.896,298.816,294,1183.28,13.7397,10.0585,5809,5824,5797,5839,=AVERAGE(I41:L41),
5.4,296.576,295.344,291.76,294,1177.68,14.264,9.6063,5833,5846,5864,5859,=AVERAGE(I42:L42),
5.5,292.656,296.352,297.136,295.68,1181.82,14.7636,9.13424,5886,5837,5831,5853,=AVERAGE(I43:L43),
5.6,296.016,294.224,294.336,294.672,1179.25,15.2382,8.64172,5813,5861,5851,5841,=AVERAGE(I44:L44),
5.7,295.456,295.568,293.664,296.352,1181.04,15.6873,8.12834,5846,5821,5883,5800,=AVERAGE(I45:L45),
5.8,293.888,298.032,295.344,294,1181.26,16.1108,7.59373,5840,5825,5805,5829,=AVERAGE(I46:L46),
5.9,296.016,297.36,294.448,295.008,1182.83,16.5081,7.03742,5849,5781,5843,5832,=AVERAGE(I47:L47),
6,293.552,297.472,295.008,296.016,1182.05,16.8791,6.459,5804,5825,5847,5795,=AVERAGE(I48:L48),
6.1,18.032,18.592,17.472,18.592,72.688,18.4098,5.80459,5902,5934,5919,5949,=AVERAGE(I49:L49),
6.2,261.856,241.92,256.48,248.08,1008.34,17.8145,7.67848,20467,22504,21051,21872,=AVERAGE(I50:L50),
6.3,292.32,295.904,292.768,296.352,1177.34,17.5229,8.41364,6021,6015,6023,5983,=AVERAGE(I51:L51),
6.4,291.872,289.632,292.096,291.2,1164.8,17.2041,9.12836,6122,6097,6074,6064,=AVERAGE(I52:L52),
6.5,294.672,296.352,294,291.536,1176.56,16.8583,9.82218,6050,6034,6043,6029,=AVERAGE(I53:L53),
6.6,294.784,295.904,295.568,293.776,1180.03,16.4858,10.4945,6016,5949,6060,6048,=AVERAGE(I54:L54),
6.7,293.664,294.672,296.8,294.784,1179.92,16.0869,11.1449,6028,6005,5980,5968,=AVERAGE(I55:L55),
6.8,296.128,290.416,295.12,292.208,1173.87,15.662,11.7731,6003,6061,5989,6025,=AVERAGE(I56:L56),
6.9,292.992,296.24,294.672,295.344,1179.25,15.2113,12.3783,6014,5995,6005,6052,=AVERAGE(I57:L57),
7,292.544,295.344,293.664,294.112,1175.66,14.7353,12.9603,6036,6012,6023,5967,=AVERAGE(I58:L58),
7.1,295.792,290.864,294.672,294.784,1176.11,14.2342,13.5187,6016,6024,6049,6043,=AVERAGE(I59:L59),
7.2,292.992,294.672,293.664,292.768,1174.1,13.7085,14.0532,6035,6060,6072,6064,=AVERAGE(I60:L60),
7.3,293.44,294.672,294.448,299.264,1181.82,13.1585,14.5627,6010,5979,5993,5945,=AVERAGE(I61:L61),
7.4,295.68,296.8,293.44,293.104,1179.02,12.5848,15.0475,5990,6012,6019,6011,=AVERAGE(I62:L62),
7.5,294.224,292.432,294.896,295.456,1177.01,11.9876,15.5071,6017,5975,5996,5991,=AVERAGE(I63:L63),
7.6,292.768,293.888,297.696,294.224,1178.58,11.3674,15.9411,5990,6070,6035,6020,=AVERAGE(I64:L64),
7.7,296.128,292.88,292.544,293.44,1174.99,10.7248,16.3491,6033,6046,6058,5994,=AVERAGE(I65:L65),
7.8,293.104,292.096,289.856,298.032,1173.09,10.06,16.7309,6065,6022,6030,6040,=AVERAGE(I66:L66),
7.9,294.112,295.232,293.104,291.312,1173.76,9.37372,17.086,6047,6007,6016,6003,=AVERAGE(I67:L67),
8,298.368,300.384,300.384,300.944,1200.08,8.66629,17.4144,6036,6057,6132,6064,=AVERAGE(I68:L68),
8.1,293.44,296.352,291.872,294.448,1176.11,7.93817,17.7155,6005,6029,6034,6030,=AVERAGE(I69:L69),
8.2,295.68,294.336,291.872,293.328,1175.22,7.19,17.9894,6182,6133,6144,6137,=AVERAGE(I70:L70),
8.3,290.416,289.184,290.192,294.112,1163.9,6.4222,18.2356,5961,5975,5993,5926,=AVERAGE(I71:L71),
8.4,3.024,8.736,5.712,5.04,22.512,7.03278,16.5113,12972,6630,6644,6633,=AVERAGE(I72:L72),
8.5,293.44,277.648,287.84,283.248,1142.18,7.58922,16.1142,18191,19616,18754,19207,=AVERAGE(I73:L73),
8.6,297.248,295.456,293.328,296.576,1182.61,7.60022,16.1142,5988,6011,6014,5949,=AVERAGE(I74:L74),
8.7,295.008,293.552,294.448,291.872,1174.88,8.124,15.691,6026,5982,6061,6047,=AVERAGE(I75:L75),
8.8,294.448,295.12,291.2,295.232,1176,8.63753,15.242,6003,6031,6031,6033,=AVERAGE(I76:L76),
8.9,292.88,295.568,292.32,295.12,1175.89,9.13019,14.7676,6048,6010,6082,5941,=AVERAGE(I77:L77),
9,296.464,294,293.776,295.344,1179.58,9.60248,14.2682,6036,6055,5994,6060,=AVERAGE(I78:L78),
9.1,292.992,295.456,295.232,291.872,1175.55,10.0548,13.7441,6008,5967,6048,6031,=AVERAGE(I79:L79),
9.2,294.56,291.648,290.416,297.248,1173.87,10.4875,13.1958,6065,6009,6016,5952,=AVERAGE(I80:L80),
9.3,293.664,296.016,292.992,293.44,1176.11,10.9011,12.6236,5970,6073,6077,6068,=AVERAGE(I81:L81),
9.4,294.336,293.664,293.216,293.44,1174.66,11.2959,12.0279,6103,6050,6060,6050,=AVERAGE(I82:L82),
9.5,297.36,294.784,291.648,295.008,1178.8,11.6725,11.4093,5942,5958,6038,5960,=AVERAGE(I83:L83),
9.6,294.784,294.336,292.992,294,1176.11,12.0311,10.7681,5992,6014,6023,6015,=AVERAGE(I84:L84),
9.7,294.336,290.976,296.352,295.232,1176.9,12.3722,10.1049,6052,6068,6013,5999,=AVERAGE(I85:L85),
9.8,288.288,287.392,290.304,289.184,1155.17,12.6963,9.41991,6104,6125,6221,6128,=AVERAGE(I86:L86),
9.9,289.184,292.992,290.976,293.44,1166.59,13.0036,8.71391,6091,6122,6048,6122,=AVERAGE(I87:L87),
10,296.352,294.448,295.68,292.32,1178.8,13.2946,7.98715,6010,6029,6043,6024,=AVERAGE(I88:L88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(F7:F88)
