Time [s],User1_Tput(Mbps),User2_Tput(Mbps),User3_Tput(Mbps),User4_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),User3_latency(µs),User4_latency(µs),Avg_latency(µs),
3.7,297.472,298.368,298.256,297.136,1191.23,8.10582,16.2999,5843,5865,5849,5842,=AVERAGE(I25:L25),
3.8,296.912,296.128,296.016,298.144,1187.2,7.5703,16.3127,5823,5843,5871,5821,=AVERAGE(I26:L26),
3.9,296.8,293.664,292.88,295.68,1179.02,7.01303,16.3175,5807,5847,5828,5820,=AVERAGE(I27:L27),
4,295.12,293.216,294.784,293.776,1176.9,6.43365,16.3141,5816,5861,5818,5828,=AVERAGE(I28:L28),
4.1,285.488,285.376,291.872,295.12,1157.86,5.8317,16.3021,5768,5764,5778,5794,=AVERAGE(I29:L29),
4.2,29.12,28.448,21.616,19.712,98.896,7.23397,13.572,6742,6775,6592,6246,=AVERAGE(I30:L30),
4.3,296.576,285.824,291.648,279.44,1153.49,7.2495,13.572,17086,18062,17663,18641,=AVERAGE(I31:L31),
4.4,293.552,294.448,293.44,296.016,1177.46,7.98107,13.297,5847,5866,5831,5838,=AVERAGE(I32:L32),
4.5,295.68,294.112,293.888,296.24,1179.92,8.70789,13.0061,5828,5867,5862,5836,=AVERAGE(I33:L33),
4.6,294.112,295.456,297.808,297.472,1184.85,9.41411,12.6989,5802,5819,5820,5814,=AVERAGE(I34:L34),
4.7,298.704,294.224,294.448,293.552,1180.93,10.0992,12.375,5794,5857,5790,5843,=AVERAGE(I35:L35),
4.8,294.448,295.456,294.56,298.592,1183.06,10.7627,12.034,5833,5846,5837,5839,=AVERAGE(I36:L36),
4.9,296.688,297.136,294.448,293.216,1181.49,11.404,11.6755,5796,5806,5826,5813,=AVERAGE(I37:L37),
5,294,296.016,294.448,294.56,1179.02,12.0229,11.2991,5816,5828,5852,5841,=AVERAGE(I38:L38),
5.1,295.456,297.024,293.776,296.912,1183.17,12.6187,10.9045,5817,5825,5848,5841,=AVERAGE(I39:L39),
5.2,292.992,296.24,296.352,295.344,1180.93,13.1911,10.491,5848,5821,5818,5836,=AVERAGE(I40:L40),
5.3,295.12,297.808,296.576,293.216,1182.72,13.7397,10.0585,5821,5788,5819,5832,=AVERAGE(I41:L41),
5.4,295.008,295.12,292.992,294.896,1178.02,14.2639,9.60631,5827,5861,5854,5840,=AVERAGE(I42:L42),
5.5,297.36,293.776,295.792,293.552,1180.48,14.7636,9.13422,5801,5828,5830,5845,=AVERAGE(I43:L43),
5.6,296.576,294,294,297.136,1181.71,15.2382,8.64169,5810,5839,5836,5822,=AVERAGE(I44:L44),
5.7,295.456,297.36,292.992,295.68,1181.49,15.6874,8.12837,5821,5858,5848,5789,=AVERAGE(I45:L45),
5.8,295.008,292.432,294,296.8,1178.24,16.1108,7.59372,5836,5823,5866,5803,=AVERAGE(I46:L46),
5.9,294.896,297.36,295.68,294.896,1182.83,16.5081,7.03742,5812,5807,5802,5858,=AVERAGE(I47:L47),
6,295.12,295.68,294.896,294.224,1179.92,16.8791,6.45902,5833,5866,5863,5832,=AVERAGE(I48:L48),
6.1,18.032,17.92,18.032,17.472,71.456,18.4098,5.80459,5583,5611,5614,6352,=AVERAGE(I49:L49),
6.2,258.384,247.632,245.392,253.904,1005.31,17.8146,7.67854,20710,21969,22307,21273,=AVERAGE(I50:L50),
6.3,295.68,294.112,296.8,294.784,1181.38,17.5229,8.41364,5849,5844,5854,5807,=AVERAGE(I51:L51),
6.4,294.784,295.12,296.576,292.208,1178.69,17.204,9.12842,5814,5812,5772,5858,=AVERAGE(I52:L52),
6.5,297.248,294.56,294.224,297.024,1183.06,16.8583,9.82213,5837,5825,5874,5791,=AVERAGE(I53:L53),
6.6,294.896,295.904,293.216,293.216,1177.23,16.4858,10.4945,5801,5845,5841,5845,=AVERAGE(I54:L54),
6.7,295.792,295.456,298.368,296.688,1186.3,16.0869,11.145,5823,5814,5775,5824,=AVERAGE(I55:L55),
6.8,298.928,293.104,295.904,292.88,1180.82,15.662,11.773,5803,5830,5787,5836,=AVERAGE(I56:L56),
6.9,293.888,294.56,297.136,298.368,1183.95,15.2113,12.3783,5815,5857,5812,5821,=AVERAGE(I57:L57),
7,293.664,296.016,296.24,297.696,1183.62,14.7352,12.9603,5788,5835,5835,5791,=AVERAGE(I58:L58),
7.1,295.232,296.352,294,293.888,1179.47,14.2342,13.5187,5820,5810,5858,5862,=AVERAGE(I59:L59),
7.2,294.672,294.56,294.112,297.248,1180.59,13.7085,14.0529,5850,5834,5779,5791,=AVERAGE(I60:L60),
7.3,296.128,293.776,297.248,295.12,1182.27,13.1585,14.5627,5775,5809,5816,5816,=AVERAGE(I61:L61),
7.4,293.776,298.704,295.12,296.352,1183.95,12.5847,15.0475,5861,5852,5844,5851,=AVERAGE(I62:L62),
7.5,295.456,295.568,294.784,297.584,1183.39,11.9875,15.5071,5844,5824,5821,5774,=AVERAGE(I63:L63),
7.6,296.688,295.68,297.36,294,1183.73,11.3674,15.9411,5768,5802,5805,5861,=AVERAGE(I64:L64),
7.7,295.008,295.232,296.24,294.672,1181.15,10.7247,16.3491,5802,5839,5780,5842,=AVERAGE(I65:L65),
7.8,295.456,293.552,296.576,295.232,1180.82,10.06,16.7309,5844,5877,5820,5823,=AVERAGE(I66:L66),
7.9,295.904,295.12,294.112,297.136,1182.27,9.37367,17.0861,5827,5800,5857,5807,=AVERAGE(I67:L67),
8,298.816,299.712,299.376,298.816,1196.72,8.66624,17.4143,5814,5851,5787,5791,=AVERAGE(I68:L68),
8.1,295.456,294.336,296.576,297.36,1183.73,7.93823,17.7156,5854,5887,5825,5831,=AVERAGE(I69:L69),
8.2,294.336,294.336,293.664,296.352,1178.69,7.19,17.9894,5836,5806,5866,5811,=AVERAGE(I70:L70),
8.3,292.096,293.216,292.544,291.536,1169.39,6.42163,18.2356,6017,5985,5982,5984,=AVERAGE(I71:L71),
8.4,23.072,26.096,21.616,27.328,98.112,7.03269,16.5113,6347,6379,6376,6380,=AVERAGE(I72:L72),
8.5,294.112,276.864,288.512,283.584,1143.07,7.58921,16.1142,17015,18538,17634,18047,=AVERAGE(I73:L73),
8.6,295.456,297.136,297.36,295.344,1185.3,7.60031,16.1142,5891,5804,5863,5798,=AVERAGE(I74:L74),
8.7,290.752,296.128,294.896,294.784,1176.56,8.12397,15.691,5863,5849,5838,5913,=AVERAGE(I75:L75),
8.8,294.336,295.904,295.568,297.248,1183.06,8.6375,15.242,5782,5828,5819,5760,=AVERAGE(I76:L76),
8.9,295.12,294.448,298.816,295.904,1184.29,9.1302,14.7677,5835,5805,5807,5806,=AVERAGE(I77:L77),
9,294.448,297.696,294.448,293.552,1180.14,9.60246,14.2682,5816,5864,5849,5853,=AVERAGE(I78:L78),
9.1,294.896,295.568,295.904,295.344,1181.71,10.0548,13.7441,5872,5768,5834,5839,=AVERAGE(I79:L79),
9.2,296.912,295.568,293.664,296.464,1182.61,10.4875,13.1958,5786,5822,5811,5749,=AVERAGE(I80:L80),
9.3,293.776,297.248,295.904,295.12,1182.05,10.9011,12.6236,5837,5883,5798,5876,=AVERAGE(I81:L81),
9.4,293.888,294.112,294.896,296.8,1179.7,11.2959,12.0279,5821,5784,5854,5788,=AVERAGE(I82:L82),
9.5,293.664,296.016,296.352,294.448,1180.48,11.6725,11.4093,5804,5847,5764,5842,=AVERAGE(I83:L83),
9.6,297.024,293.776,295.568,292.88,1179.25,12.0311,10.7681,5873,5827,5822,5823,=AVERAGE(I84:L84),
9.7,297.024,299.04,295.232,295.344,1186.64,12.3722,10.1049,5780,5822,5806,5812,=AVERAGE(I85:L85),
9.8,294.56,295.904,298.48,293.216,1182.16,12.6963,9.41992,5839,5799,5797,5791,=AVERAGE(I86:L86),
9.9,294.448,296.352,296.128,295.792,1182.72,13.0036,8.71391,5825,5784,5856,5862,=AVERAGE(I87:L87),
10,295.232,297.36,297.472,293.888,1183.95,13.2946,7.9872,5813,5770,5763,5844,=AVERAGE(I88:L88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(F7:F88)
