Time [s],User1_Tput(Mbps),User2_Tput(Mbps),Total_Tput(Mbps),STA1-SNR(dB),STA2-SNR(dB),User1_latency(µs),User2_latency(µs),Avg_latency(µs),
4.8,299.488,298.48,597.968,10.7627,12.034,5385,5357,=AVERAGE(G36:H36),
4.9,298.592,298.48,597.072,11.404,11.6755,5377,5414,=AVERAGE(G37:H37),
5,299.152,298.48,597.632,12.0229,11.2991,5379,5350,=AVERAGE(G38:H38),
5.1,298.592,299.824,598.416,12.6187,10.9045,5418,5393,=AVERAGE(G39:H39),
5.2,298.032,298.256,596.288,13.1911,10.491,5395,5366,=AVERAGE(G40:H40),
5.3,299.264,298.592,597.856,13.7397,10.0585,5382,5383,=AVERAGE(G41:H41),
5.4,298.592,298.256,596.848,14.2639,9.60632,5365,5367,=AVERAGE(G42:H42),
5.5,298.48,298.368,596.848,14.7636,9.13421,5391,5394,=AVERAGE(G43:H43),
5.6,298.928,298.256,597.184,15.2382,8.64172,5385,5387,=AVERAGE(G44:H44),
5.7,299.04,298.48,597.52,15.6873,8.12837,5382,5384,=AVERAGE(G45:H45),
5.8,299.264,298.256,597.52,16.1108,7.59376,5382,5383,=AVERAGE(G46:H46),
5.9,298.592,298.816,597.408,16.5081,7.03746,5425,5387,=AVERAGE(G47:H47),
6,298.816,298.144,596.96,16.8791,6.45904,5389,5347,=AVERAGE(G48:H48),
6.1,19.264,20.16,39.424,18.4098,5.80513,5478,5509,=AVERAGE(G49:H49),
6.2,259.616,252.896,512.512,17.8145,7.67848,20386,21059,=AVERAGE(G50:H50),
6.3,298.816,299.152,597.968,17.5229,8.41364,5389,5354,=AVERAGE(G51:H51),
6.4,298.592,299.488,598.08,17.2041,9.12836,5389,5399,=AVERAGE(G52:H52),
6.5,298.032,299.152,597.184,16.8583,9.82213,5390,5354,=AVERAGE(G53:H53),
6.6,298.592,298.816,597.408,16.4858,10.4945,5350,5357,=AVERAGE(G54:H54),
6.7,298.256,298.592,596.848,16.0869,11.1449,5405,5412,=AVERAGE(G55:H55),
6.8,298.592,299.824,598.416,15.662,11.773,5419,5378,=AVERAGE(G56:H56),
6.9,298.928,298.144,597.072,15.2113,12.3783,5384,5335,=AVERAGE(G57:H57),
7,297.584,298.368,595.952,14.7353,12.9603,5344,5402,=AVERAGE(G58:H58),
7.1,298.592,300.384,598.976,14.2342,13.5187,5417,5374,=AVERAGE(G59:H59),
7.2,299.04,298.368,597.408,13.7085,14.0529,5386,5388,=AVERAGE(G60:H60),
7.3,298.256,299.04,597.296,13.1585,14.5626,5407,5358,=AVERAGE(G61:H61),
7.4,298.816,298.256,597.072,12.5848,15.0475,5379,5380,=AVERAGE(G62:H62),
7.5,298.032,299.712,597.744,11.9876,15.5071,5347,5354,=AVERAGE(G63:H63),
7.6,298.928,298.816,597.744,11.3674,15.9411,5436,5380,=AVERAGE(G64:H64),
7.7,298.48,298.928,597.408,10.7247,16.3491,5349,5411,=AVERAGE(G65:H65),
7.8,297.92,299.712,597.632,10.06,16.7309,5440,5327,=AVERAGE(G66:H66),
7.9,298.48,298.48,596.96,9.37372,17.086,5357,5418,=AVERAGE(G67:H67),
8,299.824,299.152,598.976,8.66626,17.4143,5396,5334,=AVERAGE(G68:H68),
8.1,299.712,299.04,598.752,7.93819,17.7155,5372,5434,=AVERAGE(G69:H69),
8.2,298.256,298.816,597.072,7.19003,17.9894,5408,5347,=AVERAGE(G70:H70),
8.3,299.936,297.92,597.856,6.42215,18.2356,5390,5386,=AVERAGE(G71:H71),
8.4,18.256,18.928,37.184,7.03269,16.5113,5026,5064,=AVERAGE(G72:H72),
8.5,296.912,291.424,588.336,7.58918,16.1142,16756,17287,=AVERAGE(G73:H73),
8.6,300.048,299.152,599.2,7.60004,16.1142,5382,5385,=AVERAGE(G74:H74),
8.7,293.776,292.32,586.096,8.12397,15.691,5476,5478,=AVERAGE(G75:H75),
8.8,298.144,299.152,597.296,8.6375,15.242,5396,5336,=AVERAGE(G76:H76),
8.9,299.824,298.368,598.192,9.13019,14.7677,5377,5377,=AVERAGE(G77:H77),
9,298.48,299.376,597.856,9.60248,14.2682,5420,5427,=AVERAGE(G78:H78),
9.1,298.256,298.928,597.184,10.0548,13.7442,5398,5332,=AVERAGE(G79:H79),
9.2,299.04,298.48,597.52,10.4875,13.1958,5378,5380,=AVERAGE(G80:H80),
9.3,298.144,298.368,596.512,10.9011,12.6236,5353,5432,=AVERAGE(G81:H81),
9.4,298.368,298.144,596.512,11.2959,12.028,5407,5336,=AVERAGE(G82:H82),
9.5,298.032,299.936,597.968,11.6724,11.4093,5386,5395,=AVERAGE(G83:H83),
9.6,298.704,298.256,596.96,12.0311,10.7681,5368,5371,=AVERAGE(G84:H84),
9.7,298.592,298.368,596.96,12.3722,10.1049,5426,5351,=AVERAGE(G85:H85),
9.8,298.704,298.592,597.296,12.6963,9.41996,5408,5411,=AVERAGE(G86:H86),
9.9,299.04,298.592,597.632,13.0036,8.71386,5391,5393,=AVERAGE(G87:H87),
10,298.704,298.032,596.736,13.2946,7.9872,5372,5373,=AVERAGE(G88:H88),
1.9s-End_Avg_Tput(Mbps),=AVERAGE(D7:D88)
